id,state,user_opened,employee_open,user_closed,employee_closed,days_opened,number_of_comments,days_between_first_and_last_comment,days_first_comment_after_creation,days_last_comment_before_closed,days_opened_group,days_between_first_and_last_comment_group,days_first_comment_after_creation_group,days_last_comment_before_closed_group
9900,open,thomaslule,volunter,null,volunter,null,3,4,4,null,NA,"(1,30]","(1,30]",NA
9898,closed,sancarn,volunter,sancarn,volunter,0,0,null,null,null,NA,NA,NA,NA
9897,open,nkt,volunter,null,volunter,null,0,null,null,null,NA,NA,NA,NA
9895,closed,Devhercule,volunter,Devhercule,volunter,111,0,null,null,null,"(30,180]",NA,NA,NA
9894,closed,vjijardar,volunter,MarshallOfSound,volunter,0,1,0,0,0,NA,NA,NA,NA
9891,open,Devhercule,volunter,null,volunter,null,0,null,null,null,NA,NA,NA,NA
9890,open,ziedhajsalah,volunter,null,volunter,null,10,119,0,null,NA,"(30,180]",NA,NA
9889,closed,chiqui3d,volunter,chiqui3d,volunter,0,1,0,0,0,NA,NA,NA,NA
9888,open,Devhercule,volunter,null,volunter,null,2,161,0,null,NA,"(30,180]",NA,NA
9887,closed,basiclaser,volunter,MarshallOfSound,volunter,0,2,0,0,0,NA,NA,NA,NA
9886,closed,cumajkeee,volunter,codebytere,employee,216,4,117,101,2,"(180,365]","(30,180]","(30,180]","(1,30]"
9885,closed,Echo-Peak,volunter,MarshallOfSound,volunter,0,0,null,null,null,NA,NA,NA,NA
9884,closed,TheRolfFR,volunter,MarshallOfSound,volunter,0,1,0,0,0,NA,NA,NA,NA
9880,closed,astoilkov,volunter,MarshallOfSound,volunter,84,8,56,0,26,"(30,180]","(30,180]",NA,"(1,30]"
9879,open,bpasero,volunter,null,volunter,null,0,null,null,null,NA,NA,NA,NA
9878,closed,bpasero,volunter,bpasero,volunter,162,4,121,40,0,"(30,180]","(30,180]","(30,180]",NA
9877,open,bpasero,volunter,null,volunter,null,0,null,null,null,NA,NA,NA,NA
9876,open,bpasero,volunter,null,volunter,null,0,null,null,null,NA,NA,NA,NA
9875,open,bpasero,volunter,null,volunter,null,0,null,null,null,NA,NA,NA,NA
9874,closed,bpasero,volunter,codebytere,employee,315,4,230,85,0,"(180,365]","(180,365]","(30,180]",NA
9873,closed,oniseijin,volunter,MarshallOfSound,volunter,0,5,0,0,0,NA,NA,NA,NA
9872,closed,naheller,volunter,MarshallOfSound,volunter,0,2,0,0,0,NA,NA,NA,NA
9871,closed,akshaygore06,volunter,MarshallOfSound,volunter,0,2,0,0,0,NA,NA,NA,NA
9868,closed,timfish,volunter,timfish,volunter,0,4,0,0,0,NA,NA,NA,NA
9866,closed,yoshifan509,volunter,MarshallOfSound,volunter,0,2,0,0,0,NA,NA,NA,NA
9865,closed,poiru,volunter,poiru,volunter,0,2,0,0,0,NA,NA,NA,NA
9864,closed,ZweiZhao,volunter,enlight,volunter,0,1,0,0,0,NA,NA,NA,NA
9863,closed,lubov15911,volunter,lubov15911,volunter,0,1,0,0,0,NA,NA,NA,NA
9862,closed,aprilmintacpineda,volunter,sofianguy,volunter,205,8,0,0,205,"(180,365]",NA,NA,"(180,365]"
9861,open,cumajkeee,volunter,null,volunter,null,1,0,220,null,NA,NA,"(180,365]",NA
9860,closed,amn,volunter,codebytere,employee,211,4,21,211,21,"(180,365]","(1,30]","(180,365]","(1,30]"
9859,closed,xinhui-hui,volunter,MarshallOfSound,volunter,0,1,0,0,0,NA,NA,NA,NA
9858,closed,CptMaumau,volunter,sofianguy,volunter,291,2,8,282,0,"(180,365]","(1,30]","(180,365]",NA
9854,closed,KarenHuang2016,volunter,alespergl,volunter,0,4,2,0,1,NA,"(1,30]",NA,"(0,1]"
9851,closed,poiru,volunter,codebytere,employee,317,7,307,10,0,"(180,365]","(180,365]","(1,30]",NA
9849,open,amircodota,volunter,null,volunter,null,3,2,53,null,NA,"(1,30]","(30,180]",NA
9846,closed,keyiis,volunter,sofianguy,volunter,206,1,0,206,0,"(180,365]",NA,"(180,365]",NA
9845,open,ronalb,volunter,null,volunter,null,2,21,64,null,NA,"(1,30]","(30,180]",NA
9844,closed,uudiin,volunter,uudiin,volunter,0,0,null,null,null,NA,NA,NA,NA
9843,closed,Gunnthorian,volunter,sofianguy,volunter,207,1,0,207,0,"(180,365]",NA,"(180,365]",NA
9842,open,sindresorhus,volunter,null,volunter,null,5,111,0,null,NA,"(30,180]",NA,NA
9840,open,inukshuk,volunter,null,volunter,null,16,279,26,null,NA,"(180,365]","(1,30]",NA
9839,closed,phas0r,volunter,MarshallOfSound,volunter,1,1,0,1,0,"(0,1]",NA,"(0,1]",NA
9838,closed,TheRolfFR,volunter,MarshallOfSound,volunter,0,1,0,0,0,NA,NA,NA,NA
9836,closed,TheJJ,volunter,MarshallOfSound,volunter,1,2,0,1,0,"(0,1]",NA,"(0,1]",NA
9835,open,pfrazee,volunter,null,volunter,null,3,199,90,null,NA,"(180,365]","(30,180]",NA
9833,open,JasinYip,volunter,null,volunter,null,3,0,146,null,NA,NA,"(30,180]",NA
9832,closed,xujiahan,volunter,MarshallOfSound,volunter,0,2,0,0,0,NA,NA,NA,NA
9831,open,smilejp,volunter,null,volunter,null,3,135,35,null,NA,"(30,180]","(30,180]",NA
9830,open,Devhercule,volunter,null,volunter,null,0,null,null,null,NA,NA,NA,NA
9827,closed,ccnokes,volunter,MarshallOfSound,volunter,0,3,0,0,0,NA,NA,NA,NA
9825,open,ccnokes,volunter,null,volunter,null,0,null,null,null,NA,NA,NA,NA
9823,closed,Thomas101,volunter,ckerr,employee,243,5,2,240,1,"(180,365]","(1,30]","(180,365]","(0,1]"
9822,closed,BartNetJS,volunter,MarshallOfSound,volunter,3,5,2,0,0,"(1,30]","(1,30]",NA,NA
9821,closed,muscaiu,volunter,MarshallOfSound,volunter,0,1,0,0,0,NA,NA,NA,NA
9818,closed,saadbinsaeed,volunter,MarshallOfSound,volunter,0,1,0,0,0,NA,NA,NA,NA
9817,open,nicross,volunter,null,volunter,null,2,216,0,null,NA,"(180,365]",NA,NA
9816,closed,nicross,volunter,nicross,volunter,0,0,null,null,null,NA,NA,NA,NA
9815,closed,reblevins,volunter,codebytere,employee,226,5,159,67,0,"(180,365]","(30,180]","(30,180]",NA
9813,closed,cumajkeee,volunter,MarshallOfSound,volunter,0,2,0,0,0,NA,NA,NA,NA
9812,closed,doanchu,volunter,MarshallOfSound,volunter,0,1,0,0,0,NA,NA,NA,NA
9811,closed,paul321,volunter,paul321,volunter,29,4,29,0,0,"(1,30]","(1,30]",NA,NA
9807,closed,paul321,volunter,codebytere,employee,227,2,320,1,95,"(180,365]","(180,365]","(0,1]","(30,180]"
9805,open,4eveRS,volunter,null,volunter,null,2,0,330,null,NA,NA,"(180,365]",NA
9804,closed,MaharishiCanada,volunter,MaharishiCanada,volunter,0,1,0,0,0,NA,NA,NA,NA
9803,closed,darshanrajani,volunter,codebytere,employee,227,1,0,227,0,"(180,365]",NA,"(180,365]",NA
9802,closed,anilshanbhag,volunter,deepak1556,volunter,3,1,0,3,0,"(1,30]",NA,"(1,30]",NA
9799,open,Thomas101,volunter,null,volunter,null,0,null,null,null,NA,NA,NA,NA
9797,closed,doonay21,volunter,codebytere,employee,333,9,333,0,0,"(180,365]","(180,365]",NA,NA
9796,closed,hibin101,volunter,MarshallOfSound,volunter,0,2,0,0,0,NA,NA,NA,NA
9795,closed,zombieleet,volunter,MarshallOfSound,volunter,0,5,250,0,250,NA,"(180,365]",NA,"(180,365]"
9794,open,ihalip,volunter,null,volunter,null,0,null,null,null,NA,NA,NA,NA
9793,closed,kevinphelps,volunter,MarshallOfSound,volunter,0,3,0,0,0,NA,NA,NA,NA
9792,closed,stonegray,volunter,lee-dohm,employee,1,2,0,0,0,"(0,1]",NA,NA,NA
9791,open,vguerci,volunter,null,volunter,null,0,null,null,null,NA,NA,NA,NA
9790,closed,gabrielcsapo,volunter,gabrielcsapo,volunter,98,6,28,0,69,"(30,180]","(1,30]",NA,"(30,180]"
9789,closed,RickStanley,volunter,RickStanley,volunter,2,0,null,null,null,"(1,30]",NA,NA,NA
9787,closed,lonja,volunter,sofianguy,volunter,214,1,0,214,0,"(180,365]",NA,"(180,365]",NA
9786,closed,yolo2013,volunter,yolo2013,volunter,0,1,0,0,0,NA,NA,NA,NA
9785,open,snene,volunter,null,volunter,null,7,16,2,null,NA,"(1,30]","(1,30]",NA
9783,closed,computerquip-streamlabs,volunter,computerquip-streamlabs,volunter,0,2,0,257,258,NA,NA,"(180,365]","(180,365]"
9781,open,domderen,volunter,null,volunter,null,0,null,null,null,NA,NA,NA,NA
9780,open,redloro,volunter,null,volunter,null,7,274,19,null,NA,"(180,365]","(1,30]",NA
9779,closed,azurinko,volunter,MarshallOfSound,volunter,0,1,0,0,0,NA,NA,NA,NA
9777,open,Hazlank,volunter,null,volunter,null,7,302,3,null,NA,"(180,365]","(1,30]",NA
9776,closed,chamerling,volunter,sofianguy,volunter,123,4,119,4,0,"(30,180]","(30,180]","(1,30]",NA
9775,closed,seyfert,volunter,kevinsawicki,employee,12,5,10,0,1,"(1,30]","(1,30]",NA,"(0,1]"
9774,closed,ydcoming,volunter,sofianguy,volunter,215,1,0,215,0,"(180,365]",NA,"(180,365]",NA
9773,open,LukePowell,volunter,null,volunter,null,3,0,27,null,NA,NA,"(1,30]",NA
9771,closed,aconchillo,volunter,enlight,volunter,44,4,7,36,0,"(30,180]","(1,30]","(30,180]",NA
9770,open,Piom,volunter,null,volunter,null,0,null,null,null,NA,NA,NA,NA
9765,open,ogo-adp,volunter,null,volunter,null,0,null,null,null,NA,NA,NA,NA
9763,closed,broros,volunter,MarshallOfSound,volunter,0,1,0,0,0,NA,NA,NA,NA
9762,closed,FaustianSpirit,volunter,enlight,volunter,43,3,43,0,0,"(30,180]","(30,180]",NA,NA
9761,open,everrr1025,volunter,null,volunter,null,0,null,null,null,NA,NA,NA,NA
9759,open,YurySolovyov,volunter,null,volunter,null,2,0,0,null,NA,NA,NA,NA
9758,closed,VikasShashidhar,volunter,sofianguy,volunter,106,5,100,5,0,"(30,180]","(30,180]","(1,30]",NA
9757,closed,kcampion,volunter,kcampion,volunter,9,13,266,3,261,"(1,30]","(180,365]","(1,30]","(180,365]"
9756,closed,doganmurat,volunter,codebytere,employee,254,3,21,233,0,"(180,365]","(1,30]","(180,365]",NA
9753,closed,manspeterson,volunter,manspeterson,volunter,0,0,null,null,null,NA,NA,NA,NA
9752,closed,stephennyu,volunter,stephennyu,volunter,36,5,0,35,0,"(30,180]",NA,"(30,180]",NA
9749,closed,craxal,volunter,zeke,employee,0,2,0,0,0,NA,NA,NA,NA
9748,closed,alsoeric,volunter,alexstrat,volunter,63,1,0,23,39,"(30,180]",NA,"(1,30]","(30,180]"
9747,open,eugirdor,volunter,null,volunter,null,3,1,0,null,NA,"(0,1]",NA,NA
9746,closed,tkggusraqk,volunter,enlight,volunter,46,3,45,1,0,"(30,180]","(30,180]","(0,1]",NA
9744,open,cumajkeee,volunter,null,volunter,null,2,75,0,null,NA,"(30,180]",NA,NA
9742,closed,algv,volunter,codebytere,employee,219,0,null,null,null,"(180,365]",NA,NA,NA
9740,open,seanzer,volunter,null,volunter,null,0,null,null,null,NA,NA,NA,NA
9737,open,Ingrim4,volunter,null,volunter,null,0,null,null,null,NA,NA,NA,NA
9736,open,pwnsdx,volunter,null,volunter,null,1,0,57,null,NA,NA,"(30,180]",NA
9735,open,igorshevach,volunter,null,volunter,null,0,null,null,null,NA,NA,NA,NA
9732,closed,alexlitty,volunter,alexlitty,volunter,84,1,0,84,0,"(30,180]",NA,"(30,180]",NA
9731,open,igogo5yo,volunter,null,volunter,null,0,null,null,null,NA,NA,NA,NA
9729,open,bpasero,volunter,null,volunter,null,0,null,null,null,NA,NA,NA,NA
9728,open,giuscri,volunter,null,volunter,null,0,null,null,null,NA,NA,NA,NA
9727,open,royzuo,volunter,null,volunter,null,0,null,null,null,NA,NA,NA,NA
9726,closed,shaniAlgazi,volunter,codebytere,employee,232,1,0,232,0,"(180,365]",NA,"(180,365]",NA
9723,closed,yrahul3910,volunter,MarshallOfSound,volunter,0,1,0,0,0,NA,NA,NA,NA
9722,closed,Valder-Dev,volunter,MarshallOfSound,volunter,0,3,1,0,1,NA,"(0,1]",NA,"(0,1]"
9720,open,romaincointepas,volunter,null,volunter,null,3,0,0,null,NA,NA,NA,NA
9719,open,romaincointepas,volunter,null,volunter,null,5,227,0,null,NA,"(180,365]",NA,NA
9718,closed,crylg,volunter,MarshallOfSound,volunter,0,1,0,0,0,NA,NA,NA,NA
9717,closed,javan,volunter,kevinsawicki,employee,5,4,5,0,0,"(1,30]","(1,30]",NA,NA
9715,closed,talhaanees,volunter,enlight,volunter,51,2,50,0,0,"(30,180]","(30,180]",NA,NA
9714,closed,algv,volunter,sofianguy,volunter,222,1,0,222,0,"(180,365]",NA,"(180,365]",NA
9713,closed,Thomas101,volunter,Thomas101,volunter,84,11,83,0,0,"(30,180]","(30,180]",NA,NA
9712,closed,tim37021,volunter,codebytere,employee,114,6,114,0,0,"(30,180]","(30,180]",NA,NA
9711,closed,RCD-Y,volunter,poiru,volunter,13,4,12,0,0,"(1,30]","(1,30]",NA,NA
9710,closed,jinggk,volunter,enlight,volunter,0,3,0,0,0,NA,NA,NA,NA
9709,closed,Kurom96,volunter,kevinsawicki,employee,31,6,5,0,26,"(30,180]","(1,30]",NA,"(1,30]"
12708,closed,sysleaf,volunter,timfish,volunter,0,1,0,0,0,NA,NA,NA,NA
12707,closed,wspl,volunter,MarshallOfSound,volunter,0,3,0,0,0,NA,NA,NA,NA
12706,closed,CameronFletcher92,volunter,MarshallOfSound,volunter,6,2,1,0,4,"(1,30]","(0,1]",NA,"(1,30]"
12705,closed,WilliamHolmes,volunter,MarshallOfSound,volunter,0,3,0,0,0,NA,NA,NA,NA
12704,closed,stanleyxu2005,volunter,ckerr,employee,0,3,2,0,2,NA,"(1,30]",NA,"(1,30]"
12701,open,Pephers,volunter,null,volunter,null,3,0,0,null,NA,NA,NA,NA
12700,open,aliazlan4,volunter,null,volunter,null,1,0,0,null,NA,NA,NA,NA
12698,closed,danailbd,volunter,codebytere,employee,0,3,2,0,1,NA,"(1,30]",NA,"(0,1]"
12697,closed,sebakerckhof,volunter,MarshallOfSound,volunter,0,1,0,0,0,NA,NA,NA,NA
12695,open,bpasero,volunter,null,volunter,null,3,7,0,null,NA,"(1,30]",NA,NA
12693,closed,onreadystatechange,volunter,sofianguy,volunter,1,3,1,0,0,"(0,1]","(0,1]",NA,NA
12692,closed,avi12,volunter,codebytere,employee,0,2,0,0,0,NA,NA,NA,NA
12691,closed,rakesh-agrawal,volunter,sofianguy,volunter,0,2,0,0,0,NA,NA,NA,NA
12690,closed,ClaudiaStefan,volunter,ClaudiaStefan,volunter,0,3,0,0,0,NA,NA,NA,NA
12689,open,jerryyan1990,volunter,codebytere,employee,null,6,25,0,null,NA,"(1,30]",NA,NA
12688,closed,fadookie,volunter,MarshallOfSound,volunter,0,4,2,0,2,NA,"(1,30]",NA,"(1,30]"
12687,open,lingmumu,volunter,null,volunter,null,1,0,0,null,NA,NA,NA,NA
12685,open,timfish,volunter,null,volunter,null,0,null,null,null,NA,NA,NA,NA
12681,open,zpzxgcr,volunter,null,volunter,null,4,14,0,null,NA,"(1,30]",NA,NA
12680,open,mattdesl,volunter,null,volunter,null,1,0,0,null,NA,NA,NA,NA
9707,closed,BobOntario,volunter,sofianguy,volunter,223,3,200,23,0,"(180,365]","(180,365]","(1,30]",NA
9705,open,leshow,volunter,null,volunter,null,14,342,1,null,NA,"(180,365]","(0,1]",NA
9702,closed,crylg,volunter,sofianguy,volunter,223,1,0,223,0,"(180,365]",NA,"(180,365]",NA
9701,closed,Lordkodo,volunter,sofianguy,volunter,228,4,182,46,0,"(180,365]","(180,365]","(30,180]",NA
9699,closed,lyric-index,volunter,enlight,volunter,0,2,0,0,0,NA,NA,NA,NA
9698,closed,isNeilLin,volunter,codebytere,employee,235,2,49,235,49,"(180,365]","(30,180]","(180,365]","(30,180]"
