user,hash,date,site_admin,day_of_week,period_of_day
vmg,1263b4cd2f375d428ce0fcb7d503da137e4d1324,2012-06-20T19:44:26Z,TRUE,quarta-feira,"(12,13]"
vmg,9e28965259a4730e586c1a3bf49b87e28d91d31a,2014-11-14T18:04:11Z,TRUE,sexta-feira,"(10,11]"
vmg,473282d64c812cae0ba681d85005f37ec85b1a4d,2015-09-15T09:19:45Z,TRUE,terça-feira,"(2,3]"
vmg,49288288740777f4189de2ba176999a74f638a64,2014-11-14T17:56:34Z,TRUE,sexta-feira,"(9,10]"
vmg,41911d6921d7277c6606b6054dcf12ed5a599cd9,2015-09-25T15:26:27Z,TRUE,sexta-feira,"(8,9]"
vmg,12429b90fe02171cc035d16164ca723bb83f2213,2014-06-26T19:24:30Z,TRUE,quinta-feira,"(12,13]"
vmg,5dafa937de8ba58a6a4346365f80793e1f59f290,2014-11-13T15:00:18Z,TRUE,quinta-feira,"(7,8]"
vmg,ee3081fb4c73a90633c52f4158a3db411fdafac4,2015-06-26T10:34:18Z,TRUE,sexta-feira,"(3,4]"
vmg,201fe54b0c152a569833aead437bcb5c465dfe04,2014-11-14T15:12:22Z,TRUE,sexta-feira,"(7,8]"
vmg,7dcc3b3edf2ce09be2b53335ca78c87a58168753,2014-10-13T14:14:33Z,TRUE,segunda-feira,"(7,8]"
vmg,4a10b27611f546d124256b46c91eaa9747371494,2014-11-02T23:42:28Z,TRUE,domingo,"(15,16]"
vmg,c2c068e9db1fdb900716dcc9373e37ff5d2a4ca2,2015-09-14T15:43:10Z,TRUE,segunda-feira,"(8,9]"
vmg,fc718054891bf6b72eef1f6548385da692b97772,2014-11-24T12:25:49Z,TRUE,segunda-feira,"(4,5]"
vmg,9275e5240f33a024c445cc34de4da706ebda3d15,2014-10-13T15:45:08Z,TRUE,segunda-feira,"(8,9]"
vmg,3fc01d09cef770f0331b30d81511104edf8ad0ed,2014-11-14T18:00:21Z,TRUE,sexta-feira,"(10,11]"
vmg,d206131df0df57c9a77b88b4a6709ae65a8075b1,2014-06-27T11:51:37Z,TRUE,sexta-feira,"(4,5]"
vmg,a4ae90e2e985024d3a39cc92f87bfb131e5abca5,2014-11-14T17:58:30Z,TRUE,sexta-feira,"(9,10]"
vmg,3d39e842eca0913ba5ec385429496ceacc3699f8,2014-09-10T14:59:43Z,TRUE,quarta-feira,"(7,8]"
vmg,f7835f71191af350730becc12d5f062698c8e7af,2018-01-29T17:14:14Z,TRUE,segunda-feira,"(9,10]"
vmg,9b9fadfa191c7d3ae4e7685af84d0594c26ebdbd,2014-11-16T12:47:19Z,TRUE,domingo,"(4,5]"
vmg,51b16ca9655a0701546f2c2c3afd61c5153037a0,2014-11-13T15:03:50Z,TRUE,quinta-feira,"(7,8]"
vmg,a829f3143ab2d9f39fa001be8a022b1fbac499b3,2014-11-14T18:04:06Z,TRUE,sexta-feira,"(10,11]"
vmg,a8c955609a39572b4b7c28219f7cd587d712782b,2014-07-04T13:18:54Z,TRUE,sexta-feira,"(6,7]"
vmg,7c759d4d293412d23de180e5fd54a4192ac4382f,2015-09-28T08:45:04Z,TRUE,segunda-feira,"(1,2]"
vmg,23c052260c6c789c09159690d21f0d7ac8113ea9,2012-04-09T20:53:30Z,TRUE,segunda-feira,"(13,14]"
