id,state,user_opened,employee_open,user_closed,employee_closed,days_opened,number_of_comments,days_between_first_and_last_comment,days_first_comment_after_creation,days_last_comment_before_closed,days_opened_group,days_between_first_and_last_comment_group,days_first_comment_after_creation_group,days_last_comment_before_closed_group
82,closed,kevinsawicki,employee,zcbenz,employee,2,1,0,2,0,"(1,30]",NA,"(1,30]",NA
70,closed,kevinsawicki,employee,zcbenz,employee,172,3,0,0,171,"(30,180]",NA,NA,"(30,180]"
68,closed,kevinsawicki,employee,zcbenz,employee,121,2,120,0,0,"(30,180]","(30,180]",NA,NA
66,closed,kevinsawicki,employee,zcbenz,employee,0,5,0,0,0,NA,NA,NA,NA
64,closed,zcbenz,employee,zcbenz,employee,13,3,12,0,0,"(1,30]","(1,30]",NA,NA
63,closed,mcolyer,employee,mcolyer,employee,0,1,0,0,0,NA,NA,NA,NA
62,closed,nathansobo,employee,zcbenz,employee,99,4,1,0,97,"(30,180]","(0,1]",NA,"(30,180]"
61,closed,kevinsawicki,employee,zcbenz,employee,0,5,6,0,6,NA,"(1,30]",NA,"(1,30]"
57,closed,probablycorey,employee,zcbenz,employee,1,3,0,0,0,"(0,1]",NA,NA,NA
55,closed,probablycorey,employee,zcbenz,employee,0,1,0,0,0,NA,NA,NA,NA
54,closed,probablycorey,employee,zcbenz,employee,2,9,2,0,0,"(1,30]","(1,30]",NA,NA
53,closed,probablycorey,employee,zcbenz,employee,2,1,0,0,2,"(1,30]",NA,NA,"(1,30]"
52,closed,mcolyer,employee,zcbenz,employee,4,7,4,0,0,"(1,30]","(1,30]",NA,NA
51,closed,kevinsawicki,employee,kevinsawicki,employee,3,8,3,0,0,"(1,30]","(1,30]",NA,NA
50,closed,izuzak,employee,zcbenz,employee,41,2,2,39,0,"(30,180]","(1,30]","(30,180]",NA
49,closed,mcolyer,employee,zcbenz,employee,0,6,0,0,0,NA,NA,NA,NA
47,closed,mcolyer,employee,zcbenz,employee,93,14,223,0,130,"(30,180]","(180,365]",NA,"(30,180]"
46,closed,dgraham,employee,zcbenz,employee,3,4,0,3,0,"(1,30]",NA,"(1,30]",NA
45,closed,dgraham,employee,zcbenz,employee,0,1,0,0,0,NA,NA,NA,NA
44,closed,kevinsawicki,employee,zcbenz,employee,1,3,1330,1,1330,"(0,1]","(365,Inf]","(0,1]","(365,Inf]"
43,closed,kevinsawicki,employee,zcbenz,employee,0,1,0,0,0,NA,NA,NA,NA
42,closed,kevinsawicki,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
41,closed,zcbenz,employee,zcbenz,employee,0,1,0,0,0,NA,NA,NA,NA
40,closed,nathansobo,employee,zcbenz,employee,162,5,162,0,0,"(30,180]","(30,180]",NA,NA
39,closed,kevinsawicki,employee,zcbenz,employee,1,1,0,0,1,"(0,1]",NA,NA,"(0,1]"
38,closed,zcbenz,employee,zcbenz,employee,608,1,0,608,0,"(365,Inf]",NA,"(365,Inf]",NA
37,closed,kevinsawicki,employee,zcbenz,employee,1,1,0,1,0,"(0,1]",NA,"(0,1]",NA
36,closed,probablycorey,employee,zcbenz,employee,0,5,0,0,0,NA,NA,NA,NA
35,closed,kevinsawicki,employee,zcbenz,employee,6,9,6,0,0,"(1,30]","(1,30]",NA,NA
34,closed,kevinsawicki,employee,zcbenz,employee,48,3,48,0,0,"(30,180]","(30,180]",NA,NA
33,closed,probablycorey,employee,zcbenz,employee,11,3,10,0,0,"(1,30]","(1,30]",NA,NA
32,closed,probablycorey,employee,probablycorey,employee,0,1,0,0,0,NA,NA,NA,NA
31,closed,kevinsawicki,employee,zcbenz,employee,57,4,56,0,0,"(30,180]","(30,180]",NA,NA
30,closed,probablycorey,employee,probablycorey,employee,0,1,0,0,0,NA,NA,NA,NA
28,closed,probablycorey,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
27,closed,kevinsawicki,employee,zcbenz,employee,140,3,140,0,0,"(30,180]","(30,180]",NA,NA
26,closed,kevinsawicki,employee,zcbenz,employee,6,3,3,2,0,"(1,30]","(1,30]","(1,30]",NA
25,closed,kevinsawicki,employee,zcbenz,employee,27,2,21,5,0,"(1,30]","(1,30]","(1,30]",NA
24,closed,kevinsawicki,employee,zcbenz,employee,421,5,1,0,419,"(365,Inf]","(0,1]",NA,"(365,Inf]"
23,closed,probablycorey,employee,zcbenz,employee,6,3,0,6,0,"(1,30]",NA,"(1,30]",NA
22,closed,probablycorey,employee,zcbenz,employee,7,2,0,0,7,"(1,30]",NA,NA,"(1,30]"
21,closed,kevinsawicki,employee,zcbenz,employee,2,1,0,2,0,"(1,30]",NA,"(1,30]",NA
20,closed,kevinsawicki,employee,zcbenz,employee,0,1,0,0,0,NA,NA,NA,NA
19,closed,kevinsawicki,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
18,closed,kevinsawicki,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
17,closed,kevinsawicki,employee,zcbenz,employee,460,8,460,0,0,"(365,Inf]","(365,Inf]",NA,NA
16,closed,probablycorey,employee,zcbenz,employee,0,2,0,0,0,NA,NA,NA,NA
15,closed,probablycorey,employee,zcbenz,employee,0,2,0,0,0,NA,NA,NA,NA
14,closed,probablycorey,employee,zcbenz,employee,0,1,0,0,0,NA,NA,NA,NA
13,closed,probablycorey,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
12,closed,probablycorey,employee,zcbenz,employee,0,1,0,0,0,NA,NA,NA,NA
11,closed,probablycorey,employee,probablycorey,employee,6,7,1719,0,1713,"(1,30]","(365,Inf]",NA,"(365,Inf]"
10,closed,probablycorey,employee,zcbenz,employee,111,13,111,0,0,"(30,180]","(30,180]",NA,NA
9,closed,probablycorey,employee,zcbenz,employee,3,6,2,0,0,"(1,30]","(1,30]",NA,NA
8,closed,probablycorey,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
7,closed,probablycorey,employee,zcbenz,employee,0,1,0,0,0,NA,NA,NA,NA
6,closed,probablycorey,employee,zcbenz,employee,0,1,0,0,0,NA,NA,NA,NA
5,closed,probablycorey,employee,zcbenz,employee,0,2,0,0,0,NA,NA,NA,NA
4,closed,probablycorey,employee,zcbenz,employee,0,1,0,0,0,NA,NA,NA,NA
3,closed,probablycorey,employee,zcbenz,employee,0,1,0,0,0,NA,NA,NA,NA
2,closed,kevinsawicki,employee,zcbenz,employee,0,2,0,0,0,NA,NA,NA,NA
1,closed,probablycorey,employee,zcbenz,employee,29,6,29,0,0,"(1,30]","(1,30]",NA,NA
11655,open,zeke,employee,null,volunter,null,2,0,0,null,NA,NA,NA,NA
11485,closed,zcbenz,employee,zcbenz,employee,0,3,0,0,0,NA,NA,NA,NA
11442,open,ckerr,employee,null,volunter,null,4,104,0,null,NA,"(30,180]",NA,NA
11416,closed,zeke,employee,zeke,employee,77,9,77,0,0,"(30,180]","(30,180]",NA,NA
11368,closed,zeke,employee,zeke,employee,33,6,32,1,0,"(30,180]","(30,180]","(0,1]",NA
11288,closed,zeke,employee,ckerr,employee,4,0,null,null,null,"(1,30]",NA,NA,NA
11194,closed,groundwater,employee,groundwater,employee,0,1,0,0,0,NA,NA,NA,NA
11193,closed,groundwater,employee,groundwater,employee,13,38,52,0,38,"(1,30]","(30,180]",NA,"(30,180]"
11120,open,groundwater,employee,null,volunter,null,9,176,0,null,NA,"(30,180]",NA,NA
10984,closed,vanessayuenn,employee,vanessayuenn,employee,2,1,0,2,0,"(1,30]",NA,"(1,30]",NA
10837,closed,jkleinsc,employee,jkleinsc,employee,0,2,0,0,0,NA,NA,NA,NA
10747,closed,zeke,employee,felixrieseberg,volunter,0,0,null,null,null,NA,NA,NA,NA
10622,open,zeke,employee,null,volunter,null,14,139,0,null,NA,"(30,180]",NA,NA
10621,open,zeke,employee,null,volunter,null,1,0,5,null,NA,NA,"(1,30]",NA
12796,open,zeke,employee,null,volunter,null,0,null,null,null,NA,NA,NA,NA
10593,closed,zeke,employee,jkleinsc,employee,24,5,24,0,0,"(1,30]","(1,30]",NA,NA
10372,closed,zeke,employee,zeke,employee,129,1,0,13,115,"(30,180]",NA,"(1,30]","(30,180]"
10234,open,as-cii,employee,null,volunter,null,0,null,null,null,NA,NA,NA,NA
