id,state,user,employee_open,user_closed,employee_merged,days_opened,number_of_comments,days_between_first_and_last_comment,days_first_comment_after_creation,days_last_comment_before_closed,days_opened_group,days_between_first_and_last_comment_group,days_first_comment_after_creation_group,days_last_comment_before_closed_group
16080,closed,hansonw,volunter,smashwilson,employee,0,0,null,null,null,NA,NA,NA,NA
16083,closed,leroix,volunter,nathansobo,employee,0,0,null,null,null,NA,NA,NA,NA
16085,closed,leroix,volunter,nathansobo,employee,0,0,null,null,null,NA,NA,NA,NA
16086,closed,leroix,volunter,nathansobo,employee,0,0,null,null,null,NA,NA,NA,NA
16100,open,50Wliu,volunter,null,volunter,null,0,null,null,null,NA,NA,NA,NA
1611,closed,benogle,volunter,benogle,volunter,0,4,0,0,0,NA,NA,NA,NA
16114,closed,Ben3eeE,volunter,nathansobo,employee,7,0,null,null,null,"(1,30]",NA,NA,NA
16127,closed,itsmichaelwang,volunter,null,volunter,58,1,0,57,0,"(30,180]",NA,"(30,180]",NA
16154,closed,JpUsefRye,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
16156,open,fjwldap,volunter,null,volunter,null,0,null,null,null,NA,NA,NA,NA
1616,closed,thedaniel,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
16160,closed,nilanjan-cse,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
16161,closed,50Wliu,volunter,iolsen,employee,66,0,null,null,null,"(30,180]",NA,NA,NA
16173,closed,dungeonmaster18,volunter,50Wliu,volunter,0,0,null,null,null,NA,NA,NA,NA
16180,closed,U8NWXD,volunter,50Wliu,volunter,0,0,null,null,null,NA,NA,NA,NA
16190,closed,U8NWXD,volunter,50Wliu,volunter,0,0,null,null,null,NA,NA,NA,NA
16192,closed,50Wliu,volunter,50Wliu,volunter,2,0,null,null,null,"(1,30]",NA,NA,NA
16197,closed,U8NWXD,volunter,50Wliu,volunter,0,0,null,null,null,NA,NA,NA,NA
16209,closed,thomasjo,volunter,null,volunter,131,0,null,null,null,"(30,180]",NA,NA,NA
16221,closed,U8NWXD,volunter,50Wliu,volunter,0,0,null,null,null,NA,NA,NA,NA
16223,closed,U8NWXD,volunter,50Wliu,volunter,0,0,null,null,null,NA,NA,NA,NA
16227,closed,50Wliu,volunter,50Wliu,volunter,0,0,null,null,null,NA,NA,NA,NA
16229,closed,50Wliu,volunter,50Wliu,volunter,52,3,4,12,36,"(30,180]","(1,30]","(1,30]","(30,180]"
16230,closed,U8NWXD,volunter,lee-dohm,employee,2,0,null,null,null,"(1,30]",NA,NA,NA
16231,closed,ParrishJ89,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
16233,open,monster860,volunter,null,volunter,null,0,null,null,null,NA,NA,NA,NA
16245,closed,50Wliu,volunter,50Wliu,volunter,50,0,null,null,null,"(30,180]",NA,NA,NA
16254,closed,fjwldap,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
16255,closed,50Wliu,volunter,50Wliu,volunter,0,0,null,null,null,NA,NA,NA,NA
16256,closed,50Wliu,volunter,50Wliu,volunter,12,0,null,null,null,"(1,30]",NA,NA,NA
16257,closed,isoeugenol,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
16282,closed,leroix,volunter,nathansobo,employee,36,0,null,null,null,"(30,180]",NA,NA,NA
16285,open,luismsaraiva,volunter,null,volunter,null,0,null,null,null,NA,NA,NA,NA
16286,closed,mpcmarques,volunter,null,volunter,92,0,null,null,null,"(30,180]",NA,NA,NA
16287,open,mmoedinhas,volunter,null,volunter,null,0,null,null,null,NA,NA,NA,NA
16295,closed,xfontes42,volunter,ungb,volunter,37,0,null,null,null,"(30,180]",NA,NA,NA
16298,closed,dangdinhduong,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
16309,closed,peterparkers,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
16319,closed,leroix,volunter,leroix,volunter,0,0,null,null,null,NA,NA,NA,NA
16322,closed,50Wliu,volunter,50Wliu,volunter,16,0,null,null,null,"(1,30]",NA,NA,NA
16323,open,luismsaraiva,volunter,null,volunter,null,0,null,null,null,NA,NA,NA,NA
16328,closed,50Wliu,volunter,50Wliu,volunter,15,0,null,null,null,"(1,30]",NA,NA,NA
16332,open,luisnmartins,volunter,null,volunter,null,0,null,null,null,NA,NA,NA,NA
16337,closed,50Wliu,volunter,50Wliu,volunter,0,0,null,null,null,NA,NA,NA,NA
16338,closed,50Wliu,volunter,50Wliu,volunter,0,0,null,null,null,NA,NA,NA,NA
16340,closed,kant,volunter,jasonrudolph,employee,29,0,null,null,null,"(1,30]",NA,NA,NA
16341,closed,GilTeixeira,volunter,50Wliu,volunter,0,0,null,null,null,NA,NA,NA,NA
16342,open,davidrsfalcao,volunter,null,volunter,null,0,null,null,null,NA,NA,NA,NA
16352,closed,leroix,volunter,leroix,volunter,0,0,null,null,null,NA,NA,NA,NA
16354,closed,50Wliu,volunter,50Wliu,volunter,0,0,null,null,null,NA,NA,NA,NA
16365,closed,forkme7,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
16370,closed,xuxiaoxin,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
16372,closed,jodeio,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
16375,closed,damieng,volunter,damieng,volunter,0,0,null,null,null,NA,NA,NA,NA
16392,open,dabao12321,volunter,null,volunter,null,0,null,null,null,NA,NA,NA,NA
16397,closed,segevfiner,volunter,BinaryMuse,employee,0,0,null,null,null,NA,NA,NA,NA
16428,closed,ernesto28,volunter,as-cii,employee,77,6,0,0,77,"(30,180]",NA,NA,"(30,180]"
1644,closed,benogle,volunter,benogle,volunter,2,9,2,0,0,"(1,30]","(1,30]",NA,NA
16441,closed,malept,volunter,lee-dohm,employee,0,0,null,null,null,NA,NA,NA,NA
16444,closed,him2him2,volunter,50Wliu,volunter,4,0,null,null,null,"(1,30]",NA,NA,NA
16455,closed,fordhurley,volunter,maxbrunsfeld,employee,0,0,null,null,null,NA,NA,NA,NA
16457,open,RmenaLopez,volunter,null,volunter,null,0,null,null,null,NA,NA,NA,NA
16458,closed,mortenpi,volunter,maxbrunsfeld,employee,0,0,null,null,null,NA,NA,NA,NA
16469,closed,m1guelpf,volunter,jasonrudolph,employee,4,0,null,null,null,"(1,30]",NA,NA,NA
16491,closed,tobiasvl,volunter,50Wliu,volunter,0,0,null,null,null,NA,NA,NA,NA
16521,closed,damieng,volunter,BinaryMuse,employee,0,2,0,0,0,NA,NA,NA,NA
16525,closed,50Wliu,volunter,ungb,volunter,11,0,null,null,null,"(1,30]",NA,NA,NA
16526,open,50Wliu,volunter,null,volunter,null,0,null,null,null,NA,NA,NA,NA
16544,closed,rosston,volunter,maxbrunsfeld,employee,17,0,null,null,null,"(1,30]",NA,NA,NA
16547,closed,leomidili988,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
16548,closed,MoritzKn,volunter,daviwil,employee,0,0,null,null,null,NA,NA,NA,NA
16558,open,lgeiger,volunter,null,volunter,null,0,null,null,null,NA,NA,NA,NA
16564,closed,t9md,volunter,smashwilson,employee,65,0,null,null,null,"(30,180]",NA,NA,NA
16570,closed,UziTech,volunter,50Wliu,volunter,0,0,null,null,null,NA,NA,NA,NA
16584,closed,50Wliu,volunter,50Wliu,volunter,0,0,null,null,null,NA,NA,NA,NA
16585,closed,rickydam,volunter,Ben3eeE,volunter,0,0,null,null,null,NA,NA,NA,NA
16593,closed,philipfweiss,volunter,maxbrunsfeld,employee,5,49,0,0,4,"(1,30]",NA,NA,"(1,30]"
16619,closed,jaysonvirissimo,volunter,iolsen,employee,0,0,null,null,null,NA,NA,NA,NA
16620,closed,captbaritone,volunter,maxbrunsfeld,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
16627,closed,50Wliu,volunter,50Wliu,volunter,2,0,null,null,null,"(1,30]",NA,NA,NA
16635,closed,50Wliu,volunter,50Wliu,volunter,0,0,null,null,null,NA,NA,NA,NA
16638,closed,the-j0k3r,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
16654,closed,philipfweiss,volunter,null,volunter,17,21,0,5,11,"(1,30]",NA,"(1,30]","(1,30]"
16661,closed,captbaritone,volunter,captbaritone,volunter,21,1,0,20,0,"(1,30]",NA,"(1,30]",NA
16665,closed,faxata,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
16668,closed,Connormiha,volunter,maxbrunsfeld,employee,29,7,17,1,9,"(1,30]","(1,30]","(0,1]","(1,30]"
16675,open,chrisjshull,volunter,null,volunter,null,0,null,null,null,NA,NA,NA,NA
16685,closed,50Wliu,volunter,50Wliu,volunter,0,0,null,null,null,NA,NA,NA,NA
16701,closed,philipfweiss,volunter,maxbrunsfeld,employee,0,0,null,null,null,NA,NA,NA,NA
16726,open,kubowitsche,volunter,null,volunter,null,0,null,null,null,NA,NA,NA,NA
16731,closed,wbinnssmith,volunter,wbinnssmith,volunter,7,5,0,2,4,"(1,30]",NA,"(1,30]","(1,30]"
16742,closed,Arcanemagus,volunter,maxbrunsfeld,employee,0,0,null,null,null,NA,NA,NA,NA
16748,closed,UziTech,volunter,50Wliu,volunter,1,0,null,null,null,"(0,1]",NA,NA,NA
16753,closed,billyjanitsch,volunter,nathansobo,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
16755,closed,ungb,volunter,null,volunter,84,0,null,null,null,"(30,180]",NA,NA,NA
16756,closed,50Wliu,volunter,50Wliu,volunter,0,0,null,null,null,NA,NA,NA,NA
16757,closed,jackass0528,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
16775,closed,50Wliu,volunter,50Wliu,volunter,0,0,null,null,null,NA,NA,NA,NA
16791,closed,Evpok,volunter,iolsen,employee,7,0,null,null,null,"(1,30]",NA,NA,NA
16802,closed,50Wliu,volunter,50Wliu,volunter,0,0,null,null,null,NA,NA,NA,NA
16803,closed,wbinnssmith,volunter,wbinnssmith,volunter,0,3,0,0,0,NA,NA,NA,NA
16812,closed,ungb,volunter,daviwil,employee,11,2,0,0,11,"(1,30]",NA,NA,"(1,30]"
16823,closed,Arcanemagus,volunter,maxbrunsfeld,employee,0,0,null,null,null,NA,NA,NA,NA
16827,closed,matthewwithanm,volunter,maxbrunsfeld,employee,0,0,null,null,null,NA,NA,NA,NA
16832,open,CvX,volunter,null,volunter,null,0,null,null,null,NA,NA,NA,NA
16841,closed,SHADOWELITE7,volunter,lee-dohm,employee,0,0,null,null,null,NA,NA,NA,NA
16845,closed,philipfweiss,volunter,philipfweiss,volunter,13,54,7,2,2,"(1,30]","(1,30]","(1,30]","(1,30]"
16859,closed,jerry88kim,volunter,smashwilson,employee,0,0,null,null,null,NA,NA,NA,NA
16863,closed,matthewwithanm,volunter,matthewwithanm,volunter,4,0,null,null,null,"(1,30]",NA,NA,NA
16864,closed,matthewwithanm,volunter,daviwil,employee,29,0,null,null,null,"(1,30]",NA,NA,NA
16876,closed,Connormiha,volunter,50Wliu,volunter,0,0,null,null,null,NA,NA,NA,NA
16878,open,Connormiha,volunter,null,volunter,null,0,null,null,null,NA,NA,NA,NA
16884,closed,Ben3eeE,volunter,as-cii,employee,0,0,null,null,null,NA,NA,NA,NA
16886,closed,Ben3eeE,volunter,Ben3eeE,volunter,0,0,null,null,null,NA,NA,NA,NA
16921,closed,50Wliu,volunter,50Wliu,volunter,0,0,null,null,null,NA,NA,NA,NA
16930,closed,inactiveaccnt,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
16936,closed,matthewwithanm,volunter,daviwil,employee,18,0,null,null,null,"(1,30]",NA,NA,NA
16940,open,BoykoAlex,volunter,null,volunter,null,0,null,null,null,NA,NA,NA,NA
16953,closed,ndh175,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
16957,closed,Arcanemagus,volunter,daviwil,employee,0,0,null,null,null,NA,NA,NA,NA
17008,open,saadq,volunter,null,volunter,null,0,null,null,null,NA,NA,NA,NA
17032,closed,svhuynh,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
17057,open,Arcanemagus,volunter,null,volunter,null,0,null,null,null,NA,NA,NA,NA
17070,closed,matthewwithanm,volunter,daviwil,employee,0,0,null,null,null,NA,NA,NA,NA
17087,closed,pro3spb,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
17088,open,Ben3eeE,volunter,null,volunter,null,0,null,null,null,NA,NA,NA,NA
17105,open,marcomorain,volunter,null,volunter,null,0,null,null,null,NA,NA,NA,NA
17107,open,okonomiyaki3000,volunter,null,volunter,null,0,null,null,null,NA,NA,NA,NA
17123,closed,t9md,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
17129,closed,motuvr,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
17134,closed,dolsenj,volunter,null,volunter,19,0,null,null,null,"(1,30]",NA,NA,NA
17139,closed,Rezayovan,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
17140,open,Rezayovan,volunter,null,volunter,null,0,null,null,null,NA,NA,NA,NA
17141,open,Rezayovan,volunter,null,volunter,null,0,null,null,null,NA,NA,NA,NA
17152,closed,astaut,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
17168,closed,yzgyyang,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
17202,closed,Ben3eeE,volunter,null,volunter,1,0,null,null,null,"(0,1]",NA,NA,NA
17255,closed,byronigoe,volunter,maxbrunsfeld,employee,0,4,0,0,0,NA,NA,NA,NA
17256,closed,captbaritone,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
17263,closed,captbaritone,volunter,50Wliu,volunter,0,0,null,null,null,NA,NA,NA,NA
17293,open,jianhuafan,volunter,null,volunter,null,2,0,0,null,NA,NA,NA,NA
17299,closed,hansonw,volunter,daviwil,employee,4,2,3,0,1,"(1,30]","(1,30]",NA,"(0,1]"
17303,closed,50Wliu,volunter,50Wliu,volunter,0,0,null,null,null,NA,NA,NA,NA
17309,closed,vishaal-sridhar,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
17350,closed,Arcanemagus,volunter,Arcanemagus,volunter,0,0,null,null,null,NA,NA,NA,NA
17354,closed,zweid,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
17363,closed,50Wliu,volunter,50Wliu,volunter,0,0,null,null,null,NA,NA,NA,NA
17373,open,npezza93,volunter,null,volunter,null,0,null,null,null,NA,NA,NA,NA
1761,closed,lstoll,volunter,nathansobo,employee,0,0,null,null,null,NA,NA,NA,NA
1769,closed,thedaniel,volunter,kevinsawicki,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
1920,closed,cameronmcefee,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
1926,closed,0b10011,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
1927,closed,aaronraimist,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
1929,closed,pierredup,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
1935,closed,tombh,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
1941,closed,qJake,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
1944,closed,qJake,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
1951,closed,jbonhag,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
1953,closed,IonicaBizau,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
1957,closed,bogdan-kulynych,volunter,kevinsawicki,employee,0,1,0,0,0,NA,NA,NA,NA
1960,closed,IonicaBizau,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
1962,closed,IonicaBizau,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
1971,closed,abe33,volunter,probablycorey,employee,5,7,0,2,2,"(1,30]",NA,"(1,30]","(1,30]"
1972,closed,dsine-de,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
1975,closed,giodamelio,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
1977,closed,1ace,volunter,probablycorey,employee,7,0,null,null,null,"(1,30]",NA,NA,NA
1978,closed,kelunik,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
1980,closed,csabiftw,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
1983,closed,batista,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
1985,closed,dsine-de,volunter,null,volunter,2,0,null,null,null,"(1,30]",NA,NA,NA
1988,closed,Ferk,volunter,kevinsawicki,employee,0,1,0,0,0,NA,NA,NA,NA
1991,closed,evinugur,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
1993,closed,mattbelland,volunter,probablycorey,employee,0,0,null,null,null,NA,NA,NA,NA
1994,closed,JoeDailey,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
1995,closed,dpen2000,volunter,probablycorey,employee,0,0,null,null,null,NA,NA,NA,NA
2006,closed,mpkh,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
2008,closed,vially,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
2013,closed,pborreli,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
2047,closed,cameronmcefee,volunter,probablycorey,employee,1,5,0,0,1,"(0,1]",NA,NA,"(0,1]"
2050,closed,Spice-King,volunter,probablycorey,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
2052,closed,AngelEzquerra,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
2058,closed,igxactly,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
2059,closed,bradgearon,volunter,probablycorey,employee,0,1,0,0,0,NA,NA,NA,NA
2064,closed,DeltaKilo,volunter,null,volunter,1,0,null,null,null,"(0,1]",NA,NA,NA
2067,closed,paulcbetts,volunter,paulcbetts,volunter,0,0,null,null,null,NA,NA,NA,NA
2073,closed,captn3m0,volunter,probablycorey,employee,0,0,null,null,null,NA,NA,NA,NA
2074,closed,dertuxmalwieder,volunter,paulcbetts,volunter,2,0,null,null,null,"(1,30]",NA,NA,NA
2081,closed,xcvd,volunter,probablycorey,employee,0,0,null,null,null,NA,NA,NA,NA
2085,closed,mizchi,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
2104,closed,kelunik,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
2111,closed,Locke23rus,volunter,probablycorey,employee,0,0,null,null,null,NA,NA,NA,NA
2112,closed,paulcbetts,volunter,thedaniel,volunter,0,0,null,null,null,NA,NA,NA,NA
2113,closed,MScottBlake,volunter,probablycorey,employee,0,0,null,null,null,NA,NA,NA,NA
2114,closed,Someguy123,volunter,probablycorey,employee,0,0,null,null,null,NA,NA,NA,NA
2115,closed,ghost,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
2117,closed,sophearak,volunter,probablycorey,employee,0,2,0,0,0,NA,NA,NA,NA
2119,closed,execjosh,volunter,null,volunter,286,0,null,null,null,"(180,365]",NA,NA,NA
2128,closed,alfredxing,volunter,probablycorey,employee,0,0,null,null,null,NA,NA,NA,NA
2131,closed,DojoGeekRA,volunter,null,volunter,1,0,null,null,null,"(0,1]",NA,NA,NA
2133,closed,aaronhalford,volunter,probablycorey,employee,0,0,null,null,null,NA,NA,NA,NA
2134,closed,erikhakansson,volunter,probablycorey,employee,24,4,6,1,17,"(1,30]","(1,30]","(0,1]","(1,30]"
2142,closed,aureliojargas,volunter,probablycorey,employee,0,0,null,null,null,NA,NA,NA,NA
2144,closed,aureliojargas,volunter,probablycorey,employee,0,0,null,null,null,NA,NA,NA,NA
2150,closed,alfredxing,volunter,null,volunter,32,0,null,null,null,"(30,180]",NA,NA,NA
2160,closed,dyross,volunter,probablycorey,employee,0,0,null,null,null,NA,NA,NA,NA
2162,closed,teddybradford,volunter,izuzak,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
2164,closed,steffengy,volunter,probablycorey,employee,23,1,0,5,18,"(1,30]",NA,"(1,30]","(1,30]"
2170,closed,skardach,volunter,probablycorey,employee,1,1,0,0,1,"(0,1]",NA,NA,"(0,1]"
2171,closed,avdg,volunter,probablycorey,employee,2,0,null,null,null,"(1,30]",NA,NA,NA
2173,closed,Locke23rus,volunter,probablycorey,employee,4,1,0,4,0,"(1,30]",NA,"(1,30]",NA
2176,closed,Locke23rus,volunter,probablycorey,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
2182,closed,gabsoftware,volunter,null,volunter,23,0,null,null,null,"(1,30]",NA,NA,NA
2185,closed,jrsconfitto,volunter,probablycorey,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
2194,closed,aureliojargas,volunter,probablycorey,employee,0,0,null,null,null,NA,NA,NA,NA
2198,closed,hkdobrev,volunter,kevinsawicki,employee,3,12,0,2,1,"(1,30]",NA,"(1,30]","(0,1]"
2205,closed,dcunited08,volunter,null,volunter,112,4,0,0,111,"(30,180]",NA,NA,"(30,180]"
2212,closed,pritambaral,volunter,null,volunter,15,4,0,0,15,"(1,30]",NA,NA,"(1,30]"
2213,closed,dyross,volunter,nathansobo,employee,2,3,0,0,1,"(1,30]",NA,NA,"(0,1]"
2225,closed,a-m-s,volunter,null,volunter,35,0,null,null,null,"(30,180]",NA,NA,NA
2226,closed,noxer,volunter,null,volunter,27,0,null,null,null,"(1,30]",NA,NA,NA
2232,closed,cameronmcefee,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
2235,closed,hgasdvkajs,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
2246,closed,flannelhead,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
2253,closed,itsnauman,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
2261,closed,pritambaral,volunter,null,volunter,264,6,0,0,264,"(180,365]",NA,NA,"(180,365]"
2267,closed,HorizonShadow,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
2269,closed,pritambaral,volunter,probablycorey,employee,3,6,2,0,0,"(1,30]","(1,30]",NA,NA
2272,closed,pritambaral,volunter,null,volunter,184,3,0,2,181,"(180,365]",NA,"(1,30]","(180,365]"
2273,closed,skardach,volunter,null,volunter,102,0,null,null,null,"(30,180]",NA,NA,NA
2278,closed,GeoffreyFrogeye,volunter,probablycorey,employee,0,0,null,null,null,NA,NA,NA,NA
2283,closed,arandilopez,volunter,null,volunter,4,1,0,0,4,"(1,30]",NA,NA,"(1,30]"
2284,closed,pritambaral,volunter,nathansobo,employee,2,0,null,null,null,"(1,30]",NA,NA,NA
2290,closed,varesa,volunter,probablycorey,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
2304,closed,matthewwithanm,volunter,null,volunter,120,0,null,null,null,"(30,180]",NA,NA,NA
2312,closed,zelon,volunter,probablycorey,employee,2,0,null,null,null,"(1,30]",NA,NA,NA
2316,closed,mnpenner,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
2322,closed,holocronweaver,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
2340,closed,rafaelsierra,volunter,null,volunter,19,0,null,null,null,"(1,30]",NA,NA,NA
2342,closed,mitchelldm,volunter,null,volunter,14,0,null,null,null,"(1,30]",NA,NA,NA
2348,closed,russoalberto,volunter,null,volunter,6,0,null,null,null,"(1,30]",NA,NA,NA
2351,closed,jrsconfitto,volunter,null,volunter,7,0,null,null,null,"(1,30]",NA,NA,NA
2353,closed,aaronraimist,volunter,izuzak,employee,0,0,null,null,null,NA,NA,NA,NA
2356,closed,klorenz,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
2360,closed,thedaniel,volunter,probablycorey,employee,0,2,0,0,0,NA,NA,NA,NA
2361,closed,jabr,volunter,null,volunter,28,0,null,null,null,"(1,30]",NA,NA,NA
2362,closed,CoolOppo,volunter,probablycorey,employee,0,0,null,null,null,NA,NA,NA,NA
2364,closed,themaninthesuitcase,volunter,probablycorey,employee,6,0,null,null,null,"(1,30]",NA,NA,NA
2369,closed,Noah-Huppert,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
2371,closed,karlin,volunter,probablycorey,employee,0,0,null,null,null,NA,NA,NA,NA
2379,closed,nticaric,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
2380,closed,ddavison,volunter,benogle,volunter,0,2,0,0,0,NA,NA,NA,NA
2381,closed,Noah-Huppert,volunter,null,volunter,4,0,null,null,null,"(1,30]",NA,NA,NA
2382,closed,SeriousM,volunter,null,volunter,658,0,null,null,null,"(365,Inf]",NA,NA,NA
2384,closed,phaedryx,volunter,null,volunter,17,0,null,null,null,"(1,30]",NA,NA,NA
2388,closed,nebulousdog,volunter,null,volunter,51,0,null,null,null,"(30,180]",NA,NA,NA
2396,closed,thomasjo,volunter,null,volunter,2,0,null,null,null,"(1,30]",NA,NA,NA
2398,closed,knightzero,volunter,null,volunter,2,0,null,null,null,"(1,30]",NA,NA,NA
2399,closed,nshtg,volunter,kevinsawicki,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
2400,closed,Gaelan,volunter,kevinsawicki,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
2401,closed,abe33,volunter,null,volunter,1,0,null,null,null,"(0,1]",NA,NA,NA
2411,closed,jingchan,volunter,null,volunter,7,0,null,null,null,"(1,30]",NA,NA,NA
2419,closed,benogle,volunter,nathansobo,employee,0,0,null,null,null,NA,NA,NA,NA
2426,closed,avdg,volunter,null,volunter,7,6,0,1,6,"(1,30]",NA,"(0,1]","(1,30]"
2434,closed,envygeeks,volunter,null,volunter,103,4,1,102,0,"(30,180]","(0,1]","(30,180]",NA
2449,closed,jsomers,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
2458,closed,jhonmike,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
2464,closed,benogle,volunter,null,volunter,3,0,null,null,null,"(1,30]",NA,NA,NA
2474,closed,benogle,volunter,benogle,volunter,1,0,null,null,null,"(0,1]",NA,NA,NA
2475,closed,klorenz,volunter,null,volunter,17,0,null,null,null,"(1,30]",NA,NA,NA
2492,closed,p-e-w,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
2500,closed,jrsconfitto,volunter,probablycorey,employee,0,0,null,null,null,NA,NA,NA,NA
2506,closed,Bengt,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
2507,closed,benogle,volunter,benogle,volunter,4,44,4,0,0,"(1,30]","(1,30]",NA,NA
2508,closed,onkrot,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
2509,closed,philschatz,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
2510,closed,wulftone,volunter,benogle,volunter,0,0,null,null,null,NA,NA,NA,NA
2515,closed,thedaniel,volunter,kevinsawicki,employee,0,2,0,0,0,NA,NA,NA,NA
2529,closed,strugee,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
2531,closed,radum,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
2532,closed,karlin,volunter,nathansobo,employee,4,0,null,null,null,"(1,30]",NA,NA,NA
2554,closed,ethers,volunter,null,volunter,697,0,null,null,null,"(365,Inf]",NA,NA,NA
2556,closed,nshtg,volunter,null,volunter,23,0,null,null,null,"(1,30]",NA,NA,NA
2561,closed,batjko,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
2567,closed,benogle,volunter,nathansobo,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
2569,closed,philschatz,volunter,null,volunter,10,4,2,0,7,"(1,30]","(1,30]",NA,"(1,30]"
2577,closed,jrsconfitto,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
