id,state,user,employee_open,user_closed,employee_merged,days_opened,number_of_comments,days_between_first_and_last_comment,days_first_comment_after_creation,days_last_comment_before_closed,days_opened_group,days_between_first_and_last_comment_group,days_first_comment_after_creation_group,days_last_comment_before_closed_group
12361,closed,trop[bot],bot,MarshallOfSound,volunter,0,0,null,null,null,NA,NA,NA,NA
12374,closed,trop[bot],bot,ckerr,employee,0,0,null,null,null,NA,NA,NA,NA
12383,closed,trop[bot],bot,ckerr,employee,16,0,null,null,null,"(1,30]",NA,NA,NA
12393,closed,trop[bot],bot,codebytere,employee,0,0,null,null,null,NA,NA,NA,NA
12407,closed,trop[bot],bot,ckerr,employee,0,0,null,null,null,NA,NA,NA,NA
12453,closed,trop[bot],bot,MarshallOfSound,volunter,0,0,null,null,null,NA,NA,NA,NA
12454,closed,trop[bot],bot,MarshallOfSound,volunter,0,0,null,null,null,NA,NA,NA,NA
12455,closed,trop[bot],bot,ckerr,employee,0,0,null,null,null,NA,NA,NA,NA
12509,closed,trop[bot],bot,ckerr,employee,0,0,null,null,null,NA,NA,NA,NA
12510,closed,trop[bot],bot,ckerr,employee,0,0,null,null,null,NA,NA,NA,NA
12512,closed,trop[bot],bot,ckerr,employee,0,0,null,null,null,NA,NA,NA,NA
12531,closed,trop[bot],bot,ckerr,employee,0,0,null,null,null,NA,NA,NA,NA
12554,closed,trop[bot],bot,codebytere,employee,0,0,null,null,null,NA,NA,NA,NA
12573,closed,trop[bot],bot,ckerr,employee,0,0,null,null,null,NA,NA,NA,NA
12623,closed,trop[bot],bot,ckerr,employee,0,0,null,null,null,NA,NA,NA,NA
12624,closed,trop[bot],bot,ckerr,employee,0,0,null,null,null,NA,NA,NA,NA
12629,closed,trop[bot],bot,ckerr,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
12630,closed,trop[bot],bot,ckerr,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
12683,closed,trop[bot],bot,MarshallOfSound,volunter,0,0,null,null,null,NA,NA,NA,NA
12684,closed,trop[bot],bot,MarshallOfSound,volunter,0,0,null,null,null,NA,NA,NA,NA
12702,closed,trop[bot],bot,codebytere,employee,0,0,null,null,null,NA,NA,NA,NA
12703,closed,trop[bot],bot,codebytere,employee,0,0,null,null,null,NA,NA,NA,NA
12731,closed,trop[bot],bot,ckerr,employee,4,0,null,null,null,"(1,30]",NA,NA,NA
12753,closed,trop[bot],bot,MarshallOfSound,volunter,0,0,null,null,null,NA,NA,NA,NA
12776,closed,trop[bot],bot,ckerr,employee,0,0,null,null,null,NA,NA,NA,NA
12779,closed,trop[bot],bot,ckerr,employee,0,0,null,null,null,NA,NA,NA,NA
12824,closed,trop[bot],bot,codebytere,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
12831,closed,trop[bot],bot,codebytere,employee,0,0,null,null,null,NA,NA,NA,NA
12856,closed,trop[bot],bot,jkleinsc,employee,0,0,null,null,null,NA,NA,NA,NA
12926,closed,trop[bot],bot,miniak,volunter,0,0,null,null,null,NA,NA,NA,NA
12946,closed,trop[bot],bot,jkleinsc,employee,0,0,null,null,null,NA,NA,NA,NA
12962,closed,trop[bot],bot,jkleinsc,employee,0,0,null,null,null,NA,NA,NA,NA
12963,closed,trop[bot],bot,jkleinsc,employee,0,0,null,null,null,NA,NA,NA,NA
12964,closed,trop[bot],bot,jkleinsc,employee,0,0,null,null,null,NA,NA,NA,NA
13014,closed,trop[bot],bot,codebytere,employee,0,0,null,null,null,NA,NA,NA,NA
