id, state, user, employee_open, user_closed, employee_merged, days_opened, number_of_comments, days_between_first_and_last_comment, days_first_comment_after_creation, days_last_comment_before_closed
931,closed,petedmarsh,volunter,technicalpickles,employee,39,0,null,null,null
933,closed,MaitreyaBuddha,volunter,null,volunter,0,0,null,null,null
935,closed,jcbantuelle,volunter,technicalpickles,employee,6,0,null,null,null
936,closed,nounoursheureux,volunter,null,volunter,43,0,null,null,null
937,closed,chuej,volunter,null,volunter,5,0,null,null,null
938,closed,ta1kt0me,volunter,technicalpickles,employee,30,2,0,5,24
94,closed,codec,volunter,atmos,volunter,0,0,null,null,null
942,closed,adamgross42,volunter,technicalpickles,employee,9,0,null,null,null
943,closed,adamgross42,volunter,null,volunter,0,0,null,null,null
944,closed,adamgross42,volunter,technicalpickles,employee,8,0,null,null,null
945,closed,adamgross42,volunter,bkeepers,employee,17,0,null,null,null
947,closed,pauliwang,volunter,technicalpickles,employee,5,0,null,null,null
949,closed,fcsonline,volunter,null,volunter,801,10,5,4,791
951,closed,pdehaan,volunter,bkeepers,employee,8,0,null,null,null
955,closed,praseodym,volunter,technicalpickles,employee,9,4,8,0,0
956,closed,bkeepers,employee,bkeepers,employee,2,13,2,0,0
958,closed,pdoconnell-zz,volunter,null,volunter,0,0,null,null,null
959,closed,bkeepers,employee,bkeepers,employee,0,0,null,null,null
961,closed,bkeepers,employee,bkeepers,employee,0,0,null,null,null
962,closed,bkeepers,employee,bkeepers,employee,0,0,null,null,null
964,closed,technicalpickles,employee,technicalpickles,employee,0,0,null,null,null
966,closed,gjtorikian,employee,technicalpickles,employee,0,0,null,null,null
967,closed,sdimkov,volunter,technicalpickles,employee,2,0,null,null,null
969,closed,technicalpickles,employee,technicalpickles,employee,0,3,0,0,0
970,closed,bkeepers,employee,technicalpickles,employee,333,1,0,0,333
971,closed,geoffreyanderson,volunter,michaelansel,volunter,13,6,12,0,1
973,closed,Sing-Li,volunter,bhuga,volunter,0,0,null,null,null
974,closed,bhuga,volunter,bhuga,volunter,0,0,null,null,null
975,closed,michaelansel,volunter,michaelansel,volunter,0,2,0,0,0
978,closed,jasonkarns,volunter,bkeepers,employee,712,2,0,709,3
98,closed,MathildeLemee,volunter,atmos,volunter,1,2,0,0,0
980,closed,jasonkarns,volunter,michaelansel,volunter,0,0,null,null,null
981,closed,michaelansel,volunter,michaelansel,volunter,0,0,null,null,null
982,closed,bkeepers,employee,technicalpickles,employee,4,0,null,null,null
984,closed,uugengiven,volunter,technicalpickles,employee,69,23,28,3,37
986,closed,michaelansel,volunter,technicalpickles,employee,67,17,56,0,10
99,closed,markpasc,volunter,atmos,volunter,0,0,null,null,null
991,closed,jexe,volunter,michaelansel,volunter,0,0,null,null,null
993,closed,arcturial,volunter,michaelansel,volunter,10,0,null,null,null
994,closed,whichcoder,volunter,null,volunter,0,0,null,null,null
996,closed,lukefx,volunter,null,volunter,775,0,null,null,null
999,closed,sdimkov,volunter,michaelansel,volunter,0,0,null,null,null
