id, state, user_opened, employee_open, user_closed, employee_closed, days_opened, number_of_comments, days_between_first_and_last_comment, days_first_comment_after_creation, days_last_comment_before_closed
1233,closed,vicboyv,volunter,stale[bot],bot,460,6,184,269,7
1232,closed,xxlv,volunter,xxlv,volunter,0,2,0,0,0
1231,closed,shanmukhateja,volunter,shanmukhateja,volunter,118,1,0,0,118
1230,closed,sheluchin,volunter,mose,volunter,275,1,0,275,0
1229,closed,JonathanRosado,volunter,stale[bot],bot,452,12,169,276,7
1227,closed,jlobos,volunter,mose,volunter,277,1,0,277,0
1226,closed,CorruptComputer,volunter,bkeepers,employee,275,3,232,43,0
1224,closed,Saelvarath,volunter,stale[bot],bot,469,4,181,280,7
1223,closed,ngawor,volunter,stale[bot],bot,384,4,375,1,7
1220,closed,thomasrussellmurphy,volunter,thomasrussellmurphy,volunter,0,1,0,0,0
1219,closed,twellspring,volunter,stale[bot],bot,313,2,302,2,8
1218,closed,angelalukic,volunter,angelalukic,volunter,1,4,0,0,0
1217,closed,chutes,volunter,bkeepers,employee,277,10,277,0,0
1216,closed,jonfreedman,volunter,bkeepers,employee,290,2,278,11,0
1213,closed,khanly,volunter,bkeepers,employee,289,5,286,3,0
1212,closed,wargamesqcf,volunter,mose,volunter,305,3,0,305,0
1211,closed,gmatoshp,volunter,bkeepers,employee,295,0,null,null,null
1210,closed,technicalpickles,employee,technicalpickles,employee,256,1,0,2,254
1208,closed,colt05,volunter,mose,volunter,328,1,0,324,4
1207,closed,SummerSun,volunter,bkeepers,employee,323,2,297,26,0
1205,closed,antdude,volunter,bkeepers,employee,317,3,279,37,0
1204,closed,EugeneLiang,volunter,technicalpickles,employee,342,3,329,13,0
1201,closed,baruKV,volunter,baruKV,volunter,0,1,0,0,0
1199,closed,TobiTenno,volunter,technicalpickles,employee,350,1,0,350,0
1198,closed,ngawor,volunter,ngawor,volunter,1,1,0,0,0
1195,closed,punit1108,volunter,bkeepers,employee,340,2,340,0,0
1194,closed,ngzaharias,volunter,ngzaharias,volunter,17,3,17,0,0
1193,closed,Buzzele,volunter,bkeepers,employee,343,3,176,166,0
1192,closed,bharadwajh,volunter,bkeepers,employee,364,2,364,0,0
1191,closed,gasolin,volunter,bkeepers,employee,347,2,345,1,0
1190,closed,chuckdries,volunter,technicalpickles,employee,4,10,4,0,0
1184,closed,bdcwq,volunter,bkeepers,employee,360,1,0,14,345
1183,closed,justdaver,volunter,justdaver,volunter,0,6,4,0,4
1182,closed,shigemk2,volunter,technicalpickles,employee,15,2,0,15,0
1181,closed,ivadim,volunter,bkeepers,employee,371,1,0,371,0
1180,closed,TinajaLabs,volunter,stale[bot],bot,587,34,579,1,7
1179,closed,TinajaLabs,volunter,bkeepers,employee,362,7,345,17,0
1178,closed,sylvesterjakubowski,volunter,stale[bot],bot,484,6,477,0,7
1177,closed,Julitta,volunter,Julitta,volunter,0,6,0,0,0
1176,closed,sclown,volunter,bkeepers,employee,377,1,0,377,0
1175,closed,deb0rian,volunter,mose,volunter,388,1,0,388,0
1173,closed,richardwlu,volunter,stale[bot],bot,414,8,405,0,8
1172,closed,munzerelli,volunter,technicalpickles,employee,392,3,1,390,0
1170,closed,khoi-thinh,volunter,technicalpickles,employee,34,5,683,0,649
1169,closed,reidharry,volunter,bkeepers,employee,380,5,379,1,0
1168,closed,chen-ye,volunter,bkeepers,employee,392,8,392,0,0
1167,closed,MohamedBassem,volunter,bkeepers,employee,392,1,0,392,0
1165,closed,crazydocomo,volunter,crazydocomo,volunter,0,1,0,0,0
1163,closed,vinhlh,volunter,vinhlh,volunter,0,0,null,null,null
1160,closed,gasolin,volunter,bkeepers,employee,412,1,0,412,0
