id, state, user, employee_open, user_closed, employee_merged, days_opened, number_of_comments, days_between_first_and_last_comment, days_first_comment_after_creation, days_last_comment_before_closed
1134,closed,sinbad,volunter,technoweenie,volunter,3,0,null,null,null
1135,closed,jonmagic,employee,technoweenie,volunter,0,0,null,null,null
1136,closed,technoweenie,volunter,technoweenie,volunter,3,0,null,null,null
114,closed,technoweenie,volunter,technoweenie,volunter,0,0,null,null,null
1141,closed,nirgeier,volunter,null,volunter,5,0,null,null,null
1143,closed,strich,volunter,technoweenie,volunter,1,0,null,null,null
1144,closed,technoweenie,volunter,technoweenie,volunter,0,0,null,null,null
1145,closed,technoweenie,volunter,technoweenie,volunter,1,0,null,null,null
1146,closed,pascalberger,volunter,technoweenie,volunter,85,0,null,null,null
1147,closed,pabloguerrero,volunter,null,volunter,0,0,null,null,null
1149,closed,javabrett,volunter,technoweenie,volunter,3,0,null,null,null
115,closed,technoweenie,volunter,technoweenie,volunter,0,0,null,null,null
1154,closed,larsxschneider,volunter,technoweenie,volunter,0,0,null,null,null
1158,closed,technoweenie,volunter,sinbad,volunter,3,0,null,null,null
1160,closed,sinbad,volunter,sinbad,volunter,5,2,0,0,5
1162,closed,larsxschneider,volunter,technoweenie,volunter,0,0,null,null,null
1168,closed,sinbad,volunter,sinbad,volunter,0,0,null,null,null
1170,closed,graingert,volunter,technoweenie,volunter,0,0,null,null,null
1173,closed,jonmagic,employee,null,volunter,81,4,0,44,36
1176,closed,javabrett,volunter,technoweenie,volunter,87,0,null,null,null
1177,closed,javabrett,volunter,technoweenie,volunter,114,0,null,null,null
1178,closed,sinbad,volunter,sinbad,volunter,0,0,null,null,null
1179,closed,technoweenie,volunter,technoweenie,volunter,8,0,null,null,null
118,closed,rubyist,employee,rubyist,employee,3,0,null,null,null
1180,closed,technoweenie,volunter,null,volunter,38,0,null,null,null
1182,closed,sinbad,volunter,sinbad,volunter,8,0,null,null,null
1185,closed,sinbad,volunter,sinbad,volunter,0,0,null,null,null
1186,closed,skymoo,volunter,technoweenie,volunter,0,0,null,null,null
119,closed,rubyist,employee,rubyist,employee,0,0,null,null,null
1193,closed,javabrett,volunter,technoweenie,volunter,1,0,null,null,null
1194,closed,javabrett,volunter,null,volunter,492,0,null,null,null
1198,closed,teo-tsirpanis,volunter,sinbad,volunter,0,0,null,null,null
120,closed,rubyist,employee,rubyist,employee,0,0,null,null,null
1200,closed,teo-tsirpanis,volunter,technoweenie,volunter,78,0,null,null,null
1206,closed,technoweenie,volunter,technoweenie,volunter,0,0,null,null,null
1208,closed,hbons,volunter,null,volunter,0,0,null,null,null
1212,closed,javabrett,volunter,null,volunter,99,0,null,null,null
1213,closed,sinbad,volunter,sinbad,volunter,0,0,null,null,null
1215,closed,javabrett,volunter,technoweenie,volunter,0,0,null,null,null
1217,closed,sinbad,volunter,sinbad,volunter,0,0,null,null,null
122,closed,rubyist,employee,rubyist,employee,12,0,null,null,null
1222,closed,zeldin,volunter,ttaylorr,employee,51,7,10,37,3
1223,closed,ttaylorr,employee,technoweenie,volunter,0,24,0,0,0
1225,closed,technoweenie,volunter,null,volunter,1,2,0,0,1
1226,closed,sinbad,volunter,sinbad,volunter,1,0,null,null,null
1228,closed,technoweenie,volunter,technoweenie,volunter,0,0,null,null,null
1229,closed,technoweenie,volunter,technoweenie,volunter,0,0,null,null,null
1234,closed,technoweenie,volunter,technoweenie,volunter,0,0,null,null,null
1236,closed,ttaylorr,employee,technoweenie,volunter,3,9,1,2,0
1243,closed,ttaylorr,employee,technoweenie,volunter,0,0,null,null,null
1247,closed,ttaylorr,employee,null,volunter,0,0,null,null,null
1248,closed,technoweenie,volunter,technoweenie,volunter,0,1,0,0,0
1250,closed,ttaylorr,employee,technoweenie,volunter,0,0,null,null,null
1252,closed,ttaylorr,employee,technoweenie,volunter,0,0,null,null,null
1253,closed,ttaylorr,employee,technoweenie,volunter,0,0,null,null,null
1255,closed,technoweenie,volunter,technoweenie,volunter,43,0,null,null,null
1256,closed,ttaylorr,employee,ttaylorr,employee,25,5,4,4,16
1257,closed,ttaylorr,employee,technoweenie,volunter,5,4,1,3,0
1258,closed,ttaylorr,employee,technoweenie,volunter,0,0,null,null,null
1259,closed,ttaylorr,employee,technoweenie,volunter,0,0,null,null,null
1260,closed,pdf,volunter,sinbad,volunter,5,0,null,null,null
1262,closed,orivej,volunter,ttaylorr,employee,29,0,null,null,null
1265,closed,sinbad,volunter,sinbad,volunter,6,7,3,2,0
1267,closed,ttaylorr,employee,technoweenie,volunter,0,0,null,null,null
1271,closed,ttaylorr,employee,ttaylorr,employee,0,0,null,null,null
1273,closed,technoweenie,volunter,technoweenie,volunter,0,0,null,null,null
1274,closed,sinbad,volunter,sinbad,volunter,0,0,null,null,null
1276,closed,sinbad,volunter,sinbad,volunter,0,0,null,null,null
1277,closed,ttaylorr,employee,ttaylorr,employee,0,0,null,null,null
1278,closed,ttaylorr,employee,ttaylorr,employee,0,0,null,null,null
1279,closed,sinbad,volunter,sinbad,volunter,4,0,null,null,null
1280,closed,ttaylorr,employee,ttaylorr,employee,0,0,null,null,null
1281,closed,ttaylorr,employee,ttaylorr,employee,0,0,null,null,null
1282,closed,ttaylorr,employee,ttaylorr,employee,0,0,null,null,null
129,closed,rubyist,employee,rubyist,employee,0,0,null,null,null
1291,closed,javabrett,volunter,ttaylorr,employee,0,0,null,null,null
1292,closed,javabrett,volunter,ttaylorr,employee,21,3,3,16,1
1296,closed,sinbad,volunter,sinbad,volunter,1,0,null,null,null
1297,closed,sinbad,volunter,sinbad,volunter,1,4,1,0,0
1298,closed,javabrett,volunter,ttaylorr,employee,20,0,null,null,null
1299,closed,sinbad,volunter,sinbad,volunter,0,3,0,0,0
130,closed,rubyist,employee,rubyist,employee,10,9,7,0,3
1303,closed,sinbad,volunter,sinbad,volunter,21,12,19,1,1
1305,closed,GabLeRoux,volunter,ttaylorr,employee,14,0,null,null,null
1310,closed,ttaylorr,employee,ttaylorr,employee,0,0,null,null,null
1312,closed,ttaylorr,employee,ttaylorr,employee,2,0,null,null,null
132,closed,rubyist,employee,rubyist,employee,0,0,null,null,null
1321,closed,ttaylorr,employee,ttaylorr,employee,0,0,null,null,null
1323,closed,omonnier,volunter,ttaylorr,employee,5,2,0,0,4
1324,closed,omonnier,volunter,ttaylorr,employee,0,0,null,null,null
1331,closed,ttaylorr,employee,ttaylorr,employee,0,1,0,0,0
1332,closed,ttaylorr,employee,technoweenie,volunter,0,0,null,null,null
1335,closed,ttaylorr,employee,ttaylorr,employee,0,0,null,null,null
134,closed,rubyist,employee,rubyist,employee,0,0,null,null,null
1340,closed,ReDetection,volunter,null,volunter,0,0,null,null,null
1344,closed,ttaylorr,employee,ttaylorr,employee,4,6,4,0,0
1346,closed,ttaylorr,employee,ttaylorr,employee,4,4,0,3,0
1349,closed,ttaylorr,employee,ttaylorr,employee,0,0,null,null,null
1350,closed,ttaylorr,employee,ttaylorr,employee,1,1,0,0,0
1352,closed,sinbad,volunter,sinbad,volunter,0,0,null,null,null
1358,closed,technoweenie,volunter,technoweenie,volunter,12,2,0,5,7
1359,closed,technoweenie,volunter,technoweenie,volunter,5,3,4,0,0
136,closed,rubyist,employee,rubyist,employee,0,5,0,13,13
1360,closed,jasperla,volunter,ttaylorr,employee,0,0,null,null,null
1361,closed,larsxschneider,volunter,ttaylorr,employee,0,0,null,null,null
1362,closed,larsxschneider,volunter,null,volunter,0,0,null,null,null
1367,closed,sinbad,volunter,sinbad,volunter,7,25,1,0,5
1369,closed,ttaylorr,employee,technoweenie,volunter,0,3,0,0,0
137,closed,rubyist,employee,rubyist,employee,7,1,0,0,7
1370,closed,sinbad,volunter,null,volunter,0,0,null,null,null
1371,closed,ttaylorr,employee,technoweenie,volunter,1,0,null,null,null
1372,closed,larsxschneider,volunter,technoweenie,volunter,0,0,null,null,null
1373,closed,sinbad,volunter,sinbad,volunter,0,5,0,0,0
1374,closed,sinbad,volunter,ttaylorr,employee,2,10,0,0,2
1375,closed,technoweenie,volunter,ttaylorr,employee,2,0,null,null,null
1376,closed,technoweenie,volunter,null,volunter,0,0,null,null,null
1378,closed,VladimirKhvostov,volunter,null,volunter,0,5,0,0,0
1379,closed,VladimirKhvostov,volunter,ttaylorr,employee,0,8,0,0,0
138,closed,technoweenie,volunter,null,volunter,54,7,3,0,51
1382,closed,larsxschneider,volunter,null,volunter,112,49,99,0,13
1384,closed,andyneff,volunter,ttaylorr,employee,0,0,null,null,null
1386,closed,ttaylorr,employee,ttaylorr,employee,0,2,0,0,0
1388,closed,ttaylorr,employee,technoweenie,volunter,4,8,0,0,4
1389,closed,technoweenie,volunter,technoweenie,volunter,4,2,0,3,0
139,closed,rubyist,employee,rubyist,employee,88,0,null,null,null
1390,closed,technoweenie,volunter,ttaylorr,employee,10,0,null,null,null
1394,closed,dakotahawkins,volunter,ttaylorr,employee,0,0,null,null,null
1397,closed,sinbad,volunter,sinbad,volunter,0,0,null,null,null
1398,closed,technoweenie,volunter,technoweenie,volunter,0,1,0,0,0
1399,closed,sinbad,volunter,ttaylorr,employee,0,0,null,null,null
140,closed,technoweenie,volunter,rubyist,employee,43,15,0,26,16
1400,closed,technoweenie,volunter,technoweenie,volunter,0,0,null,null,null
1404,closed,dakotahawkins,volunter,ttaylorr,employee,3,0,null,null,null
1405,closed,dakotahawkins,volunter,ttaylorr,employee,0,4,0,0,0
1409,closed,ttaylorr,employee,technoweenie,volunter,0,3,0,0,0
141,closed,technoweenie,volunter,null,volunter,94,0,null,null,null
1411,closed,technoweenie,volunter,technoweenie,volunter,0,2,0,0,0
1412,closed,ttaylorr,employee,technoweenie,volunter,0,0,null,null,null
1415,closed,ttaylorr,employee,ttaylorr,employee,0,7,0,1,0
1416,closed,ttaylorr,employee,ttaylorr,employee,0,0,null,null,null
1419,closed,ttaylorr,employee,ttaylorr,employee,0,2,0,0,0
142,closed,leereilly,employee,null,volunter,12,0,null,null,null
1420,closed,technoweenie,volunter,ttaylorr,employee,3,0,null,null,null
1421,closed,sakerhead,volunter,null,volunter,0,0,null,null,null
1423,closed,ttaylorr,employee,ttaylorr,employee,0,0,null,null,null
1426,closed,ttaylorr,employee,ttaylorr,employee,0,0,null,null,null
1427,closed,ttaylorr,employee,ttaylorr,employee,0,0,null,null,null
1428,closed,ttaylorr,employee,ttaylorr,employee,0,0,null,null,null
1429,closed,ttaylorr,employee,ttaylorr,employee,0,0,null,null,null
143,closed,technoweenie,volunter,null,volunter,33,3,8,3,21
1430,closed,technoweenie,volunter,ttaylorr,employee,0,6,0,0,0
1434,closed,technoweenie,volunter,technoweenie,volunter,1,0,null,null,null
1435,closed,ttaylorr,employee,ttaylorr,employee,0,0,null,null,null
1436,closed,ttaylorr,employee,technoweenie,volunter,5,0,null,null,null
1438,closed,technoweenie,volunter,technoweenie,volunter,7,1,0,7,0
1441,closed,ttaylorr,employee,technoweenie,volunter,3,0,null,null,null
1442,closed,ttaylorr,employee,null,volunter,0,0,null,null,null
1443,closed,technoweenie,volunter,technoweenie,volunter,2,2,0,0,2
1445,closed,dpursehouse,volunter,ttaylorr,employee,4,3,0,3,0
145,closed,technoweenie,volunter,technoweenie,volunter,0,0,null,null,null
1450,closed,ttaylorr,employee,technoweenie,volunter,0,0,null,null,null
1451,closed,technoweenie,volunter,technoweenie,volunter,0,4,0,0,0
1452,closed,technoweenie,volunter,technoweenie,volunter,0,2,0,0,0
1453,closed,technoweenie,volunter,ttaylorr,employee,0,0,null,null,null
1454,closed,larsxschneider,volunter,ttaylorr,employee,7,7,2,5,0
1455,closed,ralfthewise,volunter,technoweenie,volunter,0,0,null,null,null
1456,closed,technoweenie,volunter,null,volunter,440,0,null,null,null
1458,closed,technoweenie,volunter,technoweenie,volunter,1,0,null,null,null
1459,closed,ttaylorr,employee,ttaylorr,employee,0,1,0,0,0
146,closed,mhagger,employee,technoweenie,volunter,0,0,null,null,null
1460,closed,technoweenie,volunter,technoweenie,volunter,0,0,null,null,null
1461,closed,technoweenie,volunter,technoweenie,volunter,0,3,0,0,0
1462,closed,technoweenie,volunter,ttaylorr,employee,0,2,0,0,0
1463,closed,ttaylorr,employee,technoweenie,volunter,0,0,null,null,null
1466,closed,technoweenie,volunter,technoweenie,volunter,0,2,0,0,0
1467,closed,dpursehouse,volunter,technoweenie,volunter,0,0,null,null,null
1469,closed,ttaylorr,employee,technoweenie,volunter,0,0,null,null,null
147,closed,leereilly,employee,technoweenie,volunter,0,0,null,null,null
1470,closed,technoweenie,volunter,technoweenie,volunter,0,0,null,null,null
1471,closed,ttaylorr,employee,ttaylorr,employee,0,0,null,null,null
1472,closed,technoweenie,volunter,null,volunter,261,0,null,null,null
1473,closed,dpursehouse,volunter,ttaylorr,employee,2,0,null,null,null
1478,closed,ttaylorr,employee,ttaylorr,employee,0,5,0,0,0
1479,closed,dpursehouse,volunter,null,volunter,0,0,null,null,null
1482,closed,ttaylorr,employee,ttaylorr,employee,2,6,0,0,2
1487,closed,ttaylorr,employee,ttaylorr,employee,0,0,null,null,null
1489,closed,technoweenie,volunter,technoweenie,volunter,0,0,null,null,null
149,closed,eanakashima,volunter,technoweenie,volunter,0,0,null,null,null
1495,closed,technoweenie,volunter,technoweenie,volunter,1,0,null,null,null
1497,closed,sinbad,volunter,technoweenie,volunter,0,0,null,null,null
1499,closed,technoweenie,volunter,technoweenie,volunter,0,0,null,null,null
150,closed,rubyist,employee,rubyist,employee,6,2,0,2,3
1503,closed,ttaylorr,employee,ttaylorr,employee,1,0,null,null,null
1504,closed,sschuberth,volunter,ttaylorr,employee,0,0,null,null,null
1505,closed,ttaylorr,employee,ttaylorr,employee,0,4,0,0,0
1506,closed,sschuberth,volunter,ttaylorr,employee,0,10,0,0,0
1507,closed,sschuberth,volunter,ttaylorr,employee,0,0,null,null,null
1509,closed,ttaylorr,employee,null,volunter,2,5,0,2,0
151,closed,rubyist,employee,rubyist,employee,1,2,0,0,1
1512,closed,sschuberth,volunter,null,volunter,2,0,null,null,null
1513,closed,sschuberth,volunter,null,volunter,2,0,null,null,null
1518,closed,sschuberth,volunter,ttaylorr,employee,1,0,null,null,null
152,closed,technoweenie,volunter,technoweenie,volunter,0,0,null,null,null
1521,closed,ttaylorr,employee,null,volunter,6,0,null,null,null
1522,closed,sschuberth,volunter,ttaylorr,employee,21,1,0,0,21
1523,closed,sschuberth,volunter,ttaylorr,employee,0,0,null,null,null
1528,closed,ttaylorr,employee,ttaylorr,employee,0,8,0,0,0
153,closed,technoweenie,volunter,technoweenie,volunter,0,0,null,null,null
1535,closed,ttaylorr,employee,ttaylorr,employee,0,1,0,0,0
154,closed,technoweenie,volunter,technoweenie,volunter,14,0,null,null,null
1540,closed,sinbad,volunter,ttaylorr,employee,1,3,0,0,0
1541,closed,technoweenie,volunter,null,volunter,85,0,null,null,null
1545,closed,ttaylorr,employee,ttaylorr,employee,0,6,0,0,0
1548,closed,benda1996,volunter,null,volunter,0,0,null,null,null
155,closed,bkeepers,employee,technoweenie,volunter,0,0,null,null,null
1550,closed,ttaylorr,employee,ttaylorr,employee,2,0,null,null,null
1551,closed,Som-iiitb,volunter,null,volunter,0,0,null,null,null
1557,closed,sschuberth,volunter,ttaylorr,employee,1,0,null,null,null
1563,closed,ttaylorr,employee,ttaylorr,employee,0,1,0,3,2
1564,closed,ttaylorr,employee,ttaylorr,employee,2,0,null,null,null
1565,closed,technoweenie,volunter,ttaylorr,employee,0,0,null,null,null
1566,closed,sschuberth,volunter,ttaylorr,employee,1,7,0,1,0
1567,closed,sschuberth,volunter,ttaylorr,employee,1,1,0,0,0
1568,closed,ttaylorr,employee,ttaylorr,employee,0,0,null,null,null
1569,closed,ttaylorr,employee,ttaylorr,employee,0,0,null,null,null
157,closed,nuclearsandwich,volunter,null,volunter,0,0,null,null,null
1570,closed,ttaylorr,employee,ttaylorr,employee,0,0,null,null,null
1571,closed,ttaylorr,employee,ttaylorr,employee,0,0,null,null,null
1572,closed,ttaylorr,employee,null,volunter,0,0,null,null,null
1574,closed,ttaylorr,employee,ttaylorr,employee,0,0,null,null,null
1575,closed,sschuberth,volunter,ttaylorr,employee,0,0,null,null,null
1576,closed,sschuberth,volunter,null,volunter,0,2,0,0,0
1577,closed,sschuberth,volunter,ttaylorr,employee,0,0,null,null,null
1579,closed,sschuberth,volunter,ttaylorr,employee,0,0,null,null,null
158,closed,joshvera,employee,shiftkey,employee,5,24,1,3,0
1582,closed,ttaylorr,employee,ttaylorr,employee,0,0,null,null,null
1583,closed,ttaylorr,employee,ttaylorr,employee,0,0,null,null,null
1584,closed,ttaylorr,employee,ttaylorr,employee,0,3,2,0,1
1585,closed,ttaylorr,employee,ttaylorr,employee,1,0,null,null,null
159,closed,technoweenie,volunter,null,volunter,75,0,null,null,null
1590,closed,sinbad,volunter,null,volunter,6,5,4,2,0
1591,closed,ttaylorr,employee,ttaylorr,employee,0,2,0,0,0
1593,closed,dpursehouse,volunter,sschuberth,volunter,0,3,0,0,0
1594,closed,sschuberth,volunter,ttaylorr,employee,0,0,null,null,null
1595,closed,ttaylorr,employee,null,volunter,5,7,0,0,3
1596,closed,ttaylorr,employee,null,volunter,5,0,null,null,null
1597,closed,ttaylorr,employee,null,volunter,5,0,null,null,null
1599,closed,sschuberth,volunter,sschuberth,volunter,0,0,null,null,null
160,closed,technoweenie,volunter,technoweenie,volunter,0,0,null,null,null
1600,closed,ttaylorr,employee,ttaylorr,employee,1,0,null,null,null
1602,closed,ttaylorr,employee,ttaylorr,employee,3,3,2,0,0
1603,closed,ttaylorr,employee,ttaylorr,employee,2,3,0,2,0
1604,closed,chalstrick,volunter,null,volunter,0,0,null,null,null
1605,closed,chalstrick,volunter,technoweenie,volunter,1,0,null,null,null
1607,closed,ttaylorr,employee,ttaylorr,employee,0,0,null,null,null
1609,closed,sinbad,volunter,technoweenie,volunter,0,0,null,null,null
161,closed,technoweenie,volunter,technoweenie,volunter,0,4,0,0,0
1610,closed,russplaysguitar,volunter,null,volunter,0,0,null,null,null
1616,closed,sinbad,volunter,technoweenie,volunter,6,21,5,0,0
1617,closed,ttaylorr,employee,ttaylorr,employee,9,68,8,5,4
1618,closed,ttaylorr,employee,larsxschneider,volunter,0,1,0,0,0
1619,closed,ttaylorr,employee,ttaylorr,employee,5,15,4,0,0
162,closed,technoweenie,volunter,technoweenie,volunter,0,0,null,null,null
1620,closed,ttaylorr,employee,ttaylorr,employee,5,6,4,0,0
1621,closed,ttaylorr,employee,ttaylorr,employee,5,11,0,0,4
1622,closed,ttaylorr,employee,ttaylorr,employee,4,13,0,3,0
1625,closed,sinbad,volunter,null,volunter,20,14,0,0,19
1626,closed,larsxschneider,volunter,ttaylorr,employee,0,0,null,null,null
1627,closed,larsxschneider,volunter,ttaylorr,employee,0,2,0,0,0
1629,closed,technoweenie,volunter,technoweenie,volunter,9,0,null,null,null
163,closed,technoweenie,volunter,technoweenie,volunter,3,0,null,null,null
1631,closed,technoweenie,volunter,ttaylorr,employee,0,0,null,null,null
1633,closed,technoweenie,volunter,null,volunter,0,0,null,null,null
1634,closed,technoweenie,volunter,technoweenie,volunter,5,7,0,0,4
1636,closed,larsxschneider,volunter,technoweenie,volunter,0,0,null,null,null
1638,closed,technoweenie,volunter,technoweenie,volunter,5,0,null,null,null
164,closed,technoweenie,volunter,null,volunter,0,0,null,null,null
1641,closed,technoweenie,volunter,technoweenie,volunter,5,0,null,null,null
1642,closed,technoweenie,volunter,technoweenie,volunter,4,0,null,null,null
1643,closed,jjgod,volunter,null,volunter,4,0,null,null,null
1646,closed,larsxschneider,volunter,null,volunter,283,1,0,0,283
165,closed,technoweenie,volunter,technoweenie,volunter,0,0,null,null,null
1650,closed,technoweenie,volunter,technoweenie,volunter,2,10,1,0,0
1656,closed,technoweenie,volunter,technoweenie,volunter,0,0,null,null,null
1657,closed,technoweenie,volunter,technoweenie,volunter,0,0,null,null,null
1658,closed,ttaylorr,employee,ttaylorr,employee,1,0,null,null,null
1659,closed,technoweenie,volunter,technoweenie,volunter,0,0,null,null,null
166,closed,technoweenie,volunter,technoweenie,volunter,0,0,null,null,null
1661,closed,technoweenie,volunter,null,volunter,0,0,null,null,null
1666,closed,technoweenie,volunter,technoweenie,volunter,0,1,0,0,0
1668,closed,ttaylorr,employee,null,volunter,0,0,null,null,null
1670,closed,technoweenie,volunter,technoweenie,volunter,1,2,0,1,0
1671,closed,technoweenie,volunter,technoweenie,volunter,0,0,null,null,null
1672,closed,technoweenie,volunter,null,volunter,0,0,null,null,null
1673,closed,technoweenie,volunter,null,volunter,0,0,null,null,null
1674,closed,ttaylorr,employee,ttaylorr,employee,0,0,null,null,null
1675,closed,ttaylorr,employee,ttaylorr,employee,0,0,null,null,null
1676,closed,ttaylorr,employee,ttaylorr,employee,0,0,null,null,null
1679,closed,technoweenie,volunter,technoweenie,volunter,0,0,null,null,null
168,closed,technoweenie,volunter,technoweenie,volunter,0,0,null,null,null
1680,closed,technoweenie,volunter,technoweenie,volunter,0,0,null,null,null
1681,closed,technoweenie,volunter,null,volunter,0,0,null,null,null
1682,closed,technoweenie,volunter,null,volunter,0,0,null,null,null
1683,closed,technoweenie,volunter,technoweenie,volunter,0,0,null,null,null
1684,closed,technoweenie,volunter,technoweenie,volunter,0,0,null,null,null
1685,closed,technoweenie,volunter,technoweenie,volunter,0,0,null,null,null
1686,closed,ttaylorr,employee,ttaylorr,employee,0,0,null,null,null
1687,closed,technoweenie,volunter,technoweenie,volunter,0,2,0,0,0
1688,closed,technoweenie,volunter,technoweenie,volunter,2,13,2,0,0
1689,closed,sschuberth,volunter,technoweenie,volunter,20,12,1,2,16
1692,closed,AlphaRomeo13,volunter,null,volunter,1,0,null,null,null
1694,closed,sinbad,volunter,sinbad,volunter,6,25,1,0,5
1695,closed,technoweenie,volunter,technoweenie,volunter,1,0,null,null,null
1696,closed,technoweenie,volunter,technoweenie,volunter,1,1,0,0,0
1698,closed,larsxschneider,volunter,ttaylorr,employee,0,0,null,null,null
1699,closed,larsxschneider,volunter,ttaylorr,employee,0,2,0,0,0
170,closed,technoweenie,volunter,null,volunter,87,0,null,null,null
1703,closed,technoweenie,volunter,technoweenie,volunter,0,0,null,null,null
1705,closed,technoweenie,volunter,technoweenie,volunter,0,0,null,null,null
1706,closed,technoweenie,volunter,technoweenie,volunter,0,0,null,null,null
1707,closed,ttaylorr,employee,ttaylorr,employee,0,0,null,null,null
1708,closed,ttaylorr,employee,ttaylorr,employee,0,0,null,null,null
1709,closed,ttaylorr,employee,ttaylorr,employee,0,3,0,0,0
1710,closed,technoweenie,volunter,technoweenie,volunter,12,1,0,0,12
1711,closed,larsxschneider,volunter,ttaylorr,employee,0,0,null,null,null
1712,closed,benbalter,employee,ttaylorr,employee,0,0,null,null,null
1713,closed,benbalter,employee,ttaylorr,employee,0,0,null,null,null
1721,closed,myint,volunter,technoweenie,volunter,1,0,null,null,null
1722,closed,joopmeijer1984,volunter,null,volunter,0,0,null,null,null
1723,closed,sinbad,volunter,sinbad,volunter,1,0,null,null,null
1725,closed,technoweenie,volunter,technoweenie,volunter,6,16,4,0,1
1727,closed,technoweenie,volunter,ttaylorr,employee,1,0,null,null,null
1728,closed,technoweenie,volunter,null,volunter,4,0,null,null,null
173,closed,technoweenie,volunter,technoweenie,volunter,7,0,null,null,null
