AE,AV,EE,EV,HE,HV,GE,GV,LE,LV
10.098522167487685,18.495412844036696,15.730337078651685,26.13521695257316,21.73913043478261,34.31085043988269,18.75,14.423076923076922,0,14.47084233261339
39.6551724137931,43.44954128440367,47.19101123595505,51.513622603430875,60.86956521739131,55.42521994134897,31.25,50.96153846153846,50,43.628509719222464
26.108374384236456,13.46788990825688,19.101123595505616,17.003027245206862,8.695652173913043,4.9853372434017595,25,23.076923076923077,0,30.021598272138228
11.576354679802956,6.825688073394495,10.112359550561797,4.389505549949546,4.3478260869565215,4.105571847507331,0,6.730769230769231,50,9.071274298056156
12.561576354679804,17.761467889908257,7.865168539325842,0.958627648839556,4.3478260869565215,1.1730205278592376,25,4.807692307692308,0,2.8077753779697625
