AE,AV,EE,EV,HE,HV,GE,GV,LE,LV
9.200968523002421,10.66543438077634,12.903225806451612,14.338966202783302,1.5625,11.85006045949214,3.225806451612903,8.254716981132075,6.666666666666667,9.76116303219107
41.162227602905574,33.826247689463955,47.004608294930875,49.70178926441352,51.5625,42.44256348246675,22.58064516129032,33.25471698113208,60,36.967808930425754
23.849878934624698,18.262476894639555,26.26728110599078,24.32902584493042,17.1875,19.226118500604596,29.03225806451613,21.22641509433962,20,31.879543094496366
8.837772397094431,9.038817005545287,8.294930875576037,7.157057654075547,6.25,9.4316807738815,9.67741935483871,11.79245283018868,0,14.537902388369679
16.94915254237288,28.20702402957486,5.529953917050691,4.473161033797217,23.4375,17.04957678355502,35.483870967741936,25.471698113207548,13.333333333333334,6.853582554517133
