AE,AV,EE,EV,HE,HV,GE,GV,LE,LV
23.456790123456788,16.560509554140125,37.5,25.806451612903224,13.953488372093023,26.5625,33.33333333333333,13.88888888888889,7.6923076923076925,15.384615384615385
66.66666666666666,63.05732484076433,56.25,68.14516129032258,83.72093023255815,67.1875,16.666666666666664,50,92.3076923076923,49.03846153846153
8.641975308641975,17.8343949044586,2.083333333333333,5.64516129032258,2.3255813953488373,6.25,50,19.444444444444446,0,25.961538461538463
0,1.910828025477707,2.083333333333333,0.4032258064516129,0,0,0,5.555555555555555,0,6.730769230769231
1.2345679012345678,0.6369426751592357,2.083333333333333,0,0,0,0,11.11111111111111,0,2.8846153846153846
