AE,AV,EE,EV,HE,HV,GE,GV,LE,LV
31.645569620253166,18.51851851851852,27.500000000000004,26.666666666666668,20,18.421052631578945,40,23.333333333333332,33.33333333333333,23.809523809523807
63.29113924050633,59.25925925925925,57.49999999999999,63.589743589743584,80,69.73684210526315,60,56.666666666666664,66.66666666666666,57.14285714285714
3.79746835443038,18.51851851851852,15,8.717948717948717,0,9.210526315789473,0,16.666666666666664,0,14.285714285714285
1.2658227848101267,2.7777777777777777,0,0.5128205128205128,0,0,0,3.3333333333333335,0,3.1746031746031744
0,0.9259259259259258,0,0.5128205128205128,0,2.631578947368421,0,0,0,1.5873015873015872
